,GFI,complexity,document,length_of_chunk,number_of_chunk
692,9.9429,4,L1/dhw021_2007_06.txt,14,2
693,12.1643,4,L1/dhw021_2007_06.txt,12,1
694,8.9333,4,L1/dhw021_2007_06.txt,12,2
695,10.7587,4,L1/dhw021_2007_06.txt,12,3
696,13.0992,4,L1/dhw021_2007_06.txt,10,1
697,8.0,4,L1/dhw021_2007_06.txt,10,2
698,10.84,4,L1/dhw021_2007_06.txt,10,3
699,10.3124,5,L1/dhw021_2007_06.txt,37,1
710,10.2846,5,L1/dhw021_2007_06.txt,35,1
711,10.438,5,L1/dhw021_2007_06.txt,30,1
712,10.4834,5,L1/dhw021_2007_06.txt,28,1
713,10.6428,5,L1/dhw021_2007_06.txt,26,1
714,10.2654,5,L1/dhw021_2007_06.txt,24,1
715,10.7047,5,L1/dhw021_2007_06.txt,22,1
716,10.2387,5,L1/dhw021_2007_06.txt,20,1
717,10.5075,5,L1/dhw021_2007_06.txt,18,1
718,10.2667,5,L1/dhw021_2007_06.txt,18,2
719,10.2485,5,L1/dhw021_2007_06.txt,16,1
720,10.0,5,L1/dhw021_2007_06.txt,16,2
721,11.019,5,L1/dhw021_2007_06.txt,14,1
722,9.9429,5,L1/dhw021_2007_06.txt,14,2
723,11.5829,5,L1/dhw021_2007_06.txt,12,1
724,8.9333,5,L1/dhw021_2007_06.txt,12,2
725,10.6333,5,L1/dhw021_2007_06.txt,12,3
726,12.4499,5,L1/dhw021_2007_06.txt,10,1
727,8.0,5,L1/dhw021_2007_06.txt,10,2
728,10.84,5,L1/dhw021_2007_06.txt,10,3
729,9.8579,3,L1/dhw006_2007_06.txt,48,1
738,9.1396,3,L1/dhw006_2007_06.txt,45,1
739,9.389,3,L1/dhw006_2007_06.txt,40,1
740,9.3055,3,L1/dhw006_2007_06.txt,35,1
741,9.2577,3,L1/dhw006_2007_06.txt,30,1
742,9.5681,3,L1/dhw006_2007_06.txt,28,1
743,9.2981,3,L1/dhw006_2007_06.txt,26,1
744,9.3816,3,L1/dhw006_2007_06.txt,24,1
745,10.6339,3,L1/dhw006_2007_06.txt,24,2
746,8.5322,3,L1/dhw006_2007_06.txt,22,1
747,9.8788,3,L1/dhw006_2007_06.txt,22,2
748,8.198,3,L1/dhw006_2007_06.txt,20,1
749,10.6958,3,L1/dhw006_2007_06.txt,20,2
750,7.5429,3,L1/dhw006_2007_06.txt,18,1
751,11.1798,3,L1/dhw006_2007_06.txt,18,2
752,7.4836,3,L1/dhw006_2007_06.txt,16,1
753,11.1776,3,L1/dhw006_2007_06.txt,16,2
754,10.9612,3,L1/dhw006_2007_06.txt,16,3
755,7.1122,3,L1/dhw006_2007_06.txt,14,1
756,11.5317,3,L1/dhw006_2007_06.txt,14,2
757,9.1717,3,L1/dhw006_2007_06.txt,14,3
758,7.3188,3,L1/dhw006_2007_06.txt,12,1
759,11.0762,3,L1/dhw006_2007_06.txt,12,2
760,9.9006,3,L1/dhw006_2007_06.txt,12,3
761,11.364,3,L1/dhw006_2007_06.txt,12,4
762,6.7308,3,L1/dhw006_2007_06.txt,10,1
763,9.4723,3,L1/dhw006_2007_06.txt,10,2
764,11.1826,3,L1/dhw006_2007_06.txt,10,3
765,10.3625,3,L1/dhw006_2007_06.txt,10,4
766,7.1656,4,L1/dhw006_2007_06.txt,48,1
775,6.5796,4,L1/dhw006_2007_06.txt,45,1
776,6.7508,4,L1/dhw006_2007_06.txt,40,1
777,6.5324,4,L1/dhw006_2007_06.txt,35,1
778,6.1225,4,L1/dhw006_2007_06.txt,30,1
779,6.2252,4,L1/dhw006_2007_06.txt,28,1
780,6.1731,4,L1/dhw006_2007_06.txt,26,1
781,6.0132,4,L1/dhw006_2007_06.txt,24,1
782,8.3766,4,L1/dhw006_2007_06.txt,24,2
783,5.3917,4,L1/dhw006_2007_06.txt,22,1
784,7.6566,4,L1/dhw006_2007_06.txt,22,2
785,4.9129,4,L1/dhw006_2007_06.txt,20,1
786,8.4359,4,L1/dhw006_2007_06.txt,20,2
787,4.4476,4,L1/dhw006_2007_06.txt,18,1
788,8.8129,4,L1/dhw006_2007_06.txt,18,2
789,4.5697,4,L1/dhw006_2007_06.txt,16,1
790,8.0433,4,L1/dhw006_2007_06.txt,16,2
791,8.7606,4,L1/dhw006_2007_06.txt,16,3
792,4.1271,4,L1/dhw006_2007_06.txt,14,1
793,7.9636,4,L1/dhw006_2007_06.txt,14,2
794,7.6654,4,L1/dhw006_2007_06.txt,14,3
795,4.2419,4,L1/dhw006_2007_06.txt,12,1
796,7.5048,4,L1/dhw006_2007_06.txt,12,2
797,8.2716,4,L1/dhw006_2007_06.txt,12,3
798,8.4811,4,L1/dhw006_2007_06.txt,12,4
799,3.72,4,L1/dhw006_2007_06.txt,10,1
800,5.9635,4,L1/dhw006_2007_06.txt,10,2
801,8.2378,4,L1/dhw006_2007_06.txt,10,3
802,8.6871,4,L1/dhw006_2007_06.txt,10,4
803,6.6711,5,L1/dhw006_2007_06.txt,48,1
812,6.2596,5,L1/dhw006_2007_06.txt,45,1
813,6.3943,5,L1/dhw006_2007_06.txt,40,1
814,6.1963,5,L1/dhw006_2007_06.txt,35,1
815,5.7982,5,L1/dhw006_2007_06.txt,30,1
816,5.8793,5,L1/dhw006_2007_06.txt,28,1
817,5.9231,5,L1/dhw006_2007_06.txt,26,1
818,5.7325,5,L1/dhw006_2007_06.txt,24,1
819,7.7445,5,L1/dhw006_2007_06.txt,24,2
820,5.0612,5,L1/dhw006_2007_06.txt,22,1
821,7.3232,5,L1/dhw006_2007_06.txt,22,2
822,4.7197,5,L1/dhw006_2007_06.txt,20,1
823,7.984,5,L1/dhw006_2007_06.txt,20,2
824,4.2095,5,L1/dhw006_2007_06.txt,18,1
825,8.3395,5,L1/dhw006_2007_06.txt,18,2
826,4.3048,5,L1/dhw006_2007_06.txt,16,1
827,7.7448,5,L1/dhw006_2007_06.txt,16,2
828,7.9839,5,L1/dhw006_2007_06.txt,16,3
829,4.1271,5,L1/dhw006_2007_06.txt,14,1
830,7.4003,5,L1/dhw006_2007_06.txt,14,2
831,7.3307,5,L1/dhw006_2007_06.txt,14,3
832,4.2419,5,L1/dhw006_2007_06.txt,12,1
833,7.0286,5,L1/dhw006_2007_06.txt,12,2
834,7.7287,5,L1/dhw006_2007_06.txt,12,3
835,7.7604,5,L1/dhw006_2007_06.txt,12,4
836,3.72,5,L1/dhw006_2007_06.txt,10,1
837,5.6126,5,L1/dhw006_2007_06.txt,10,2
838,7.747,5,L1/dhw006_2007_06.txt,10,3
839,8.2683,5,L1/dhw006_2007_06.txt,10,4
840,10.4845,3,L1/dew28_2007_09.txt,14,1
861,10.2977,3,L1/dew28_2007_09.txt,12,1
862,10.9778,3,L1/dew28_2007_09.txt,10,1
863,8.1216,4,L1/dew28_2007_09.txt,14,1
884,8.3175,4,L1/dew28_2007_09.txt,12,1
885,8.9778,4,L1/dew28_2007_09.txt,10,1
886,7.2778,5,L1/dew28_2007_09.txt,14,1
907,7.3274,5,L1/dew28_2007_09.txt,12,1
908,7.8667,5,L1/dew28_2007_09.txt,10,1
909,9.4362,3,L1/dhw037_2007_06.txt,62,1
916,9.2914,3,L1/dhw037_2007_06.txt,60,1
917,9.5095,3,L1/dhw037_2007_06.txt,50,1
918,9.5668,3,L1/dhw037_2007_06.txt,45,1
919,9.5884,3,L1/dhw037_2007_06.txt,40,1
920,9.9104,3,L1/dhw037_2007_06.txt,35,1
