,complexity,length_of_chunk,std,variance
426,4,12,0.3173499999999998,0.10071102249999987
427,4,10,1.3363999999999998,1.7859649599999994
428,5,28,0.0,0.0
429,5,26,0.0,0.0
430,5,24,0.0,0.0
431,5,22,0.0,0.0
432,5,20,0.0,0.0
433,5,18,0.0,0.0
434,5,16,0.0,0.0
435,5,14,1.2389999999999999,1.5351209999999997
436,5,12,0.35189999999999966,0.12383360999999976
437,5,10,0.8855499999999998,0.7841988024999997
438,3,24,0.0,0.0
439,3,22,0.0,0.0
440,3,20,0.0,0.0
441,3,18,0.0,0.0
442,3,16,0.0,0.0
443,3,14,0.0,0.0
444,3,12,1.3237999999999994,1.7524464399999986
445,3,10,1.7397,3.02655609
446,4,24,0.0,0.0
447,4,22,0.0,0.0
448,4,20,0.0,0.0
449,4,18,0.0,0.0
450,4,16,0.0,0.0
451,4,14,0.0,0.0
452,4,12,0.5518000000000001,0.3044832400000001
453,4,10,0.3600500000000002,0.12963600250000015
454,5,24,0.0,0.0
455,5,22,0.0,0.0
456,5,20,0.0,0.0
457,5,18,0.0,0.0
458,5,16,0.0,0.0
459,5,14,0.0,0.0
460,5,12,0.2867000000000002,0.0821968900000001
461,5,10,0.023150000000000226,0.0005359225000000105
462,3,28,0.0,0.0
463,3,26,0.0,0.0
464,3,24,0.0,0.0
465,3,22,0.0,0.0
466,3,20,0.0,0.0
467,3,18,0.0,0.0
468,3,16,0.0,0.0
469,3,14,0.1750999999999996,0.030660009999999856
470,3,12,1.532,2.347024
471,3,10,1.1927000000000003,1.4225332900000007
472,4,28,0.0,0.0
473,4,26,0.0,0.0
474,4,24,0.0,0.0
475,4,22,0.0,0.0
476,4,20,0.0,0.0
477,4,18,0.0,0.0
478,4,16,0.0,0.0
479,4,14,0.2693499999999993,0.07254942249999963
480,4,12,0.9727000000000001,0.9461452900000002
481,4,10,0.3968999999999996,0.15752960999999965
482,5,28,0.0,0.0
483,5,26,0.0,0.0
484,5,24,0.0,0.0
485,5,22,0.0,0.0
486,5,20,0.0,0.0
487,5,18,0.0,0.0
488,5,16,0.0,0.0
489,5,14,0.5155000000000003,0.26574025000000034
490,5,12,0.6388000000000003,0.40806544000000033
491,5,10,0.27895000000000003,0.07781310250000002
492,3,26,0.0,0.0
493,3,24,0.0,0.0
494,3,22,0.0,0.0
495,3,20,0.0,0.0
496,3,18,0.0,0.0
497,3,16,0.0,0.0
498,3,14,0.0,0.0
499,3,12,0.5642500000000004,0.3183780625000004
500,3,10,1.2882499999999997,1.6595880624999992
501,4,26,0.0,0.0
502,4,24,0.0,0.0
503,4,22,0.0,0.0
504,4,20,0.0,0.0
505,4,18,0.0,0.0
506,4,16,0.0,0.0
507,4,14,0.0,0.0
508,4,12,0.27835000000000054,0.07747872250000029
509,4,10,1.6229499999999994,2.633966702499998
510,5,26,0.0,0.0
511,5,24,0.0,0.0
512,5,22,0.0,0.0
513,5,20,0.0,0.0
514,5,18,0.0,0.0
515,5,16,0.0,0.0
516,5,14,0.0,0.0
517,5,12,0.7480000000000002,0.5595040000000003
518,5,10,0.8319999999999999,0.6922239999999997
519,3,22,0.0,0.0
520,3,20,0.0,0.0
521,3,18,0.0,0.0
522,3,16,0.0,0.0
523,3,14,0.0,0.0
524,3,12,0.0,0.0
525,3,10,0.9507000000000003,0.9038304900000006
526,4,22,0.0,0.0
527,4,20,0.0,0.0
528,4,18,0.0,0.0
529,4,16,0.0,0.0
530,4,14,0.0,0.0
531,4,12,0.0,0.0
532,4,10,0.7302,0.53319204
533,5,22,0.0,0.0
534,5,20,0.0,0.0
535,5,18,0.0,0.0
536,5,16,0.0,0.0
537,5,14,0.0,0.0
538,5,12,0.0,0.0
539,5,10,0.37600000000000033,0.14137600000000025
540,3,14,0.0,0.0
541,3,12,0.0,0.0
542,3,10,0.0,0.0
543,4,14,0.0,0.0
544,4,12,0.0,0.0
545,4,10,0.0,0.0
546,5,14,0.0,0.0
547,5,12,0.0,0.0
548,5,10,0.0,0.0
549,3,20,0.0,0.0
550,3,18,0.0,0.0
551,3,16,0.0,0.0
552,3,14,0.0,0.0
553,3,12,0.0,0.0
554,3,10,0.7236000000000002,0.5235969600000003
555,4,20,0.0,0.0
556,4,18,0.0,0.0
557,4,16,0.0,0.0
558,4,14,0.0,0.0
559,4,12,0.0,0.0
560,4,10,0.2668500000000007,0.07120892250000037
561,5,20,0.0,0.0
562,5,18,0.0,0.0
563,5,16,0.0,0.0
564,5,14,0.0,0.0
565,5,12,0.0,0.0
566,5,10,0.3285499999999999,0.10794510249999993
567,3,20,0.0,0.0
568,3,18,0.0,0.0
569,3,16,0.0,0.0
570,3,14,0.0,0.0
571,3,12,0.0,0.0
572,3,10,1.8127499999999994,3.286062562499998
573,4,20,0.0,0.0
574,4,18,0.0,0.0
575,4,16,0.0,0.0
576,4,14,0.0,0.0
577,4,12,0.0,0.0
578,4,10,0.7559500000000003,0.5714604025000005
579,5,20,0.0,0.0
580,5,18,0.0,0.0
581,5,16,0.0,0.0
582,5,14,0.0,0.0
583,5,12,0.0,0.0
584,5,10,1.1214999999999997,1.2577622499999994
585,3,30,0.0,0.0
586,3,28,0.0,0.0
587,3,26,0.0,0.0
588,3,24,0.0,0.0
589,3,22,0.0,0.0
590,3,20,0.0,0.0
591,3,18,0.0,0.0
592,3,16,0.0,0.0
593,3,14,1.3274,1.7619907599999998
594,3,12,1.36695,1.8685523025000004
595,3,10,1.0253166578617983,1.0512742488888878
596,4,30,0.0,0.0
597,4,28,0.0,0.0
598,4,26,0.0,0.0
599,4,24,0.0,0.0
600,4,22,0.0,0.0
601,4,20,0.0,0.0
602,4,18,0.0,0.0
603,4,16,0.0,0.0
604,4,14,0.5859999999999994,0.3433959999999993
605,4,12,0.7312500000000002,0.5347265625000003
606,4,10,0.7218750461279443,0.5211035822222218
607,5,30,0.0,0.0
608,5,28,0.0,0.0
609,5,26,0.0,0.0
610,5,24,0.0,0.0
611,5,22,0.0,0.0
612,5,20,0.0,0.0
613,5,18,0.0,0.0
614,5,16,0.0,0.0
615,5,14,0.93295,0.8703957024999999
616,5,12,1.1550499999999997,1.3341405024999993
617,5,10,0.9476211666882267,0.897985875555556
618,3,16,0.0,0.0
619,3,14,0.0,0.0
620,3,12,0.0,0.0
621,3,10,0.0,0.0
622,4,16,0.0,0.0
623,4,14,0.0,0.0
624,4,12,0.0,0.0
625,4,10,0.0,0.0
626,5,16,0.0,0.0
627,5,14,0.0,0.0
628,5,12,0.0,0.0
629,5,10,0.0,0.0
630,3,26,0.0,0.0
631,3,24,0.0,0.0
632,3,22,0.0,0.0
633,3,20,0.0,0.0
634,3,18,0.0,0.0
635,3,16,0.0,0.0
636,3,14,0.0,0.0
637,3,12,1.6185999999999998,2.6198659599999994
638,3,10,2.9079999999999995,8.456463999999997
639,4,26,0.0,0.0
640,4,24,0.0,0.0
641,4,22,0.0,0.0
642,4,20,0.0,0.0
643,4,18,0.0,0.0
644,4,16,0.0,0.0
645,4,14,0.0,0.0
646,4,12,1.7983999999999996,3.2342425599999984
647,4,10,2.1025000000000005,4.4205062500000025
648,5,26,0.0,0.0
649,5,24,0.0,0.0
650,5,22,0.0,0.0
651,5,20,0.0,0.0
652,5,18,0.0,0.0
653,5,16,0.0,0.0
654,5,14,0.0,0.0
655,5,12,1.2093500000000001,1.4625274225000005
656,5,10,1.4937999999999998,2.2314384399999994
657,3,16,0.0,0.0
658,3,14,0.0,0.0
659,3,12,0.0,0.0
660,3,10,0.0,0.0
661,4,16,0.0,0.0
662,4,14,0.0,0.0
663,4,12,0.0,0.0
664,4,10,0.0,0.0
665,5,16,0.0,0.0
666,5,14,0.0,0.0
667,5,12,0.0,0.0
668,5,10,0.0,0.0
669,3,10,0.0,0.0
670,4,10,0.0,0.0
671,5,10,0.0,0.0
672,3,18,0.0,0.0
673,3,16,0.0,0.0
674,3,14,0.0,0.0
675,3,12,0.0,0.0
676,3,10,0.0,0.0
677,4,18,0.0,0.0
678,4,16,0.0,0.0
679,4,14,0.0,0.0
680,4,12,0.0,0.0
681,4,10,0.0,0.0
682,5,18,0.0,0.0
683,5,16,0.0,0.0
684,5,14,0.0,0.0
685,5,12,0.0,0.0
686,5,10,0.0,0.0
687,3,14,0.0,0.0
688,3,12,0.0,0.0
689,3,10,0.0,0.0
690,4,14,0.0,0.0
691,4,12,0.0,0.0
692,4,10,0.0,0.0
693,5,14,0.0,0.0
694,5,12,0.0,0.0
695,5,10,0.0,0.0
696,3,16,0.0,0.0
697,3,14,0.0,0.0
698,3,12,0.0,0.0
699,3,10,0.0,0.0
700,4,16,0.0,0.0
701,4,14,0.0,0.0
702,4,12,0.0,0.0
703,4,10,0.0,0.0
704,5,16,0.0,0.0
705,5,14,0.0,0.0
706,5,12,0.0,0.0
707,5,10,0.0,0.0
708,3,10,0.0,0.0
709,4,10,0.0,0.0
710,5,10,0.0,0.0
711,3,18,0.0,0.0
712,3,16,0.0,0.0
713,3,14,0.0,0.0
714,3,12,0.0,0.0
715,3,10,0.0,0.0
716,4,18,0.0,0.0
717,4,16,0.0,0.0
718,4,14,0.0,0.0
719,4,12,0.0,0.0
720,4,10,0.0,0.0
721,5,18,0.0,0.0
722,5,16,0.0,0.0
723,5,14,0.0,0.0
724,5,12,0.0,0.0
725,5,10,0.0,0.0
726,3,22,0.0,0.0
727,3,20,0.0,0.0
728,3,18,0.0,0.0
729,3,16,0.0,0.0
730,3,14,0.0,0.0
731,3,12,0.0,0.0
732,3,10,0.9814499999999997,0.9632441024999994
733,4,22,0.0,0.0
734,4,20,0.0,0.0
735,4,18,0.0,0.0
736,4,16,0.0,0.0
737,4,14,0.0,0.0
738,4,12,0.0,0.0
739,4,10,0.5541999999999998,0.30713763999999977
740,5,22,0.0,0.0
741,5,20,0.0,0.0
742,5,18,0.0,0.0
743,5,16,0.0,0.0
744,5,14,0.0,0.0
745,5,12,0.0,0.0
746,5,10,0.7433000000000001,0.5524948900000001
747,3,12,0.0,0.0
748,3,10,0.0,0.0
749,4,12,0.0,0.0
750,4,10,0.0,0.0
751,5,12,0.0,0.0
752,5,10,0.0,0.0
753,3,16,0.0,0.0
754,3,14,0.0,0.0
755,3,12,0.0,0.0
756,3,10,0.0,0.0
757,4,16,0.0,0.0
758,4,14,0.0,0.0
759,4,12,0.0,0.0
760,4,10,0.0,0.0
