,GFI,complexity,document,length_of_chunk,number_of_chunk
1600,14.0876,3,summaryL1/fu052d_2007_05.txt,10,1
1601,9.1296,4,summaryL1/fu052d_2007_05.txt,15,1
1621,9.3213,4,summaryL1/fu052d_2007_05.txt,14,1
1622,9.2807,4,summaryL1/fu052d_2007_05.txt,12,1
1623,9.9258,4,summaryL1/fu052d_2007_05.txt,10,1
1624,7.3263,5,summaryL1/fu052d_2007_05.txt,15,1
1644,7.3915,5,summaryL1/fu052d_2007_05.txt,14,1
1645,7.386,5,summaryL1/fu052d_2007_05.txt,12,1
1646,7.8449,5,summaryL1/fu052d_2007_05.txt,10,1
1647,10.657,3,summaryL1/fu020d_2005_02.txt,31,1
1659,10.4421,3,summaryL1/fu020d_2005_02.txt,30,1
1660,10.5276,3,summaryL1/fu020d_2005_02.txt,28,1
1661,10.8592,3,summaryL1/fu020d_2005_02.txt,26,1
1662,11.0656,3,summaryL1/fu020d_2005_02.txt,24,1
1663,10.8357,3,summaryL1/fu020d_2005_02.txt,22,1
1664,11.2898,3,summaryL1/fu020d_2005_02.txt,20,1
1665,11.8156,3,summaryL1/fu020d_2005_02.txt,18,1
1666,12.3767,3,summaryL1/fu020d_2005_02.txt,16,1
1667,12.9299,3,summaryL1/fu020d_2005_02.txt,14,1
1668,7.0834,3,summaryL1/fu020d_2005_02.txt,14,2
1669,13.3667,3,summaryL1/fu020d_2005_02.txt,12,1
1670,8.0684,3,summaryL1/fu020d_2005_02.txt,12,2
1671,13.7182,3,summaryL1/fu020d_2005_02.txt,10,1
1672,7.8515,3,summaryL1/fu020d_2005_02.txt,10,2
1673,8.7714,3,summaryL1/fu020d_2005_02.txt,10,3
1674,7.0642,4,summaryL1/fu020d_2005_02.txt,31,1
1686,6.7241,4,summaryL1/fu020d_2005_02.txt,30,1
1687,6.5977,4,summaryL1/fu020d_2005_02.txt,28,1
1688,6.7991,4,summaryL1/fu020d_2005_02.txt,26,1
1689,6.9805,4,summaryL1/fu020d_2005_02.txt,24,1
1690,7.0621,4,summaryL1/fu020d_2005_02.txt,22,1
1691,7.425,4,summaryL1/fu020d_2005_02.txt,20,1
1692,7.8552,4,summaryL1/fu020d_2005_02.txt,18,1
1693,8.4163,4,summaryL1/fu020d_2005_02.txt,16,1
1694,9.0915,4,summaryL1/fu020d_2005_02.txt,14,1
1695,2.9455,4,summaryL1/fu020d_2005_02.txt,14,2
1696,9.503,4,summaryL1/fu020d_2005_02.txt,12,1
1697,3.3226,4,summaryL1/fu020d_2005_02.txt,12,2
1698,10.1361,4,summaryL1/fu020d_2005_02.txt,10,1
1699,3.4679,4,summaryL1/fu020d_2005_02.txt,10,2
1700,5.3429,4,summaryL1/fu020d_2005_02.txt,10,3
1701,5.5073,5,summaryL1/fu020d_2005_02.txt,31,1
1713,5.3138,5,summaryL1/fu020d_2005_02.txt,30,1
1714,5.3346,5,summaryL1/fu020d_2005_02.txt,28,1
1715,5.4457,5,summaryL1/fu020d_2005_02.txt,26,1
1716,5.4486,5,summaryL1/fu020d_2005_02.txt,24,1
1717,5.364,5,summaryL1/fu020d_2005_02.txt,22,1
1718,5.6859,5,summaryL1/fu020d_2005_02.txt,20,1
1719,6.073,5,summaryL1/fu020d_2005_02.txt,18,1
1720,6.6342,5,summaryL1/fu020d_2005_02.txt,16,1
1721,7.2733,5,summaryL1/fu020d_2005_02.txt,14,1
1722,2.9455,5,summaryL1/fu020d_2005_02.txt,14,2
1723,7.4576,5,summaryL1/fu020d_2005_02.txt,12,1
1724,3.3226,5,summaryL1/fu020d_2005_02.txt,12,2
1725,7.4496,5,summaryL1/fu020d_2005_02.txt,10,1
1726,3.4679,5,summaryL1/fu020d_2005_02.txt,10,2
1727,4.581,5,summaryL1/fu020d_2005_02.txt,10,3
1728,14.0401,3,summaryL1/fu008d_2005_02.txt,16,1
1748,14.095,3,summaryL1/fu008d_2005_02.txt,14,1
1749,13.7989,3,summaryL1/fu008d_2005_02.txt,12,1
1750,14.6147,3,summaryL1/fu008d_2005_02.txt,10,1
1751,10.5964,4,summaryL1/fu008d_2005_02.txt,16,1
1771,11.0067,4,summaryL1/fu008d_2005_02.txt,14,1
1772,10.9175,4,summaryL1/fu008d_2005_02.txt,12,1
1773,11.4463,4,summaryL1/fu008d_2005_02.txt,10,1
1774,8.8745,5,summaryL1/fu008d_2005_02.txt,16,1
1794,9.242,5,summaryL1/fu008d_2005_02.txt,14,1
1795,9.3921,5,summaryL1/fu008d_2005_02.txt,12,1
1796,9.6642,5,summaryL1/fu008d_2005_02.txt,10,1
1797,14.6266,3,summaryL1/hu018d_2007_07.txt,19,1
1815,14.7547,3,summaryL1/hu018d_2007_07.txt,18,1
1816,14.5074,3,summaryL1/hu018d_2007_07.txt,16,1
1817,14.0376,3,summaryL1/hu018d_2007_07.txt,14,1
1818,14.4811,3,summaryL1/hu018d_2007_07.txt,12,1
1819,14.4957,3,summaryL1/hu018d_2007_07.txt,10,1
1820,11.1354,4,summaryL1/hu018d_2007_07.txt,19,1
1838,11.0607,4,summaryL1/hu018d_2007_07.txt,18,1
1839,10.9883,4,summaryL1/hu018d_2007_07.txt,16,1
1840,10.2481,4,summaryL1/hu018d_2007_07.txt,14,1
1841,10.7457,4,summaryL1/hu018d_2007_07.txt,12,1
1842,11.2814,4,summaryL1/hu018d_2007_07.txt,10,1
1843,9.5394,5,summaryL1/hu018d_2007_07.txt,19,1
1861,9.3721,5,summaryL1/hu018d_2007_07.txt,18,1
1862,9.4634,5,summaryL1/hu018d_2007_07.txt,16,1
1863,8.985,5,summaryL1/hu018d_2007_07.txt,14,1
1864,9.3449,5,summaryL1/hu018d_2007_07.txt,12,1
1865,9.8529,5,summaryL1/hu018d_2007_07.txt,10,1
1866,13.7304,3,summaryL1/fu058d_2007_07.txt,10,1
1889,10.207,4,summaryL1/fu058d_2007_07.txt,10,1
1912,7.9273,5,summaryL1/fu058d_2007_07.txt,10,1
1935,11.021,3,summaryL1/fu046d_2007_05.txt,29,1
1948,10.9061,3,summaryL1/fu046d_2007_05.txt,28,1
1949,10.7563,3,summaryL1/fu046d_2007_05.txt,26,1
1950,10.4568,3,summaryL1/fu046d_2007_05.txt,24,1
1951,10.3755,3,summaryL1/fu046d_2007_05.txt,22,1
1952,9.6354,3,summaryL1/fu046d_2007_05.txt,20,1
1953,9.4329,3,summaryL1/fu046d_2007_05.txt,18,1
1954,9.1654,3,summaryL1/fu046d_2007_05.txt,16,1
1955,9.3578,3,summaryL1/fu046d_2007_05.txt,14,1
1956,12.375,3,summaryL1/fu046d_2007_05.txt,14,2
1957,10.0814,3,summaryL1/fu046d_2007_05.txt,12,1
1958,10.8575,3,summaryL1/fu046d_2007_05.txt,12,2
1959,11.0347,3,summaryL1/fu046d_2007_05.txt,10,1
1960,8.0035,3,summaryL1/fu046d_2007_05.txt,10,2
1961,7.8015,4,summaryL1/fu046d_2007_05.txt,29,1
1974,7.5388,4,summaryL1/fu046d_2007_05.txt,28,1
1975,7.4134,4,summaryL1/fu046d_2007_05.txt,26,1
1976,7.3023,4,summaryL1/fu046d_2007_05.txt,24,1
1977,7.1131,4,summaryL1/fu046d_2007_05.txt,22,1
1978,6.7086,4,summaryL1/fu046d_2007_05.txt,20,1
1979,6.6932,4,summaryL1/fu046d_2007_05.txt,18,1
1980,6.528,4,summaryL1/fu046d_2007_05.txt,16,1
1981,6.4048,4,summaryL1/fu046d_2007_05.txt,14,1
1982,8.7536,4,summaryL1/fu046d_2007_05.txt,14,2
1983,7.0044,4,summaryL1/fu046d_2007_05.txt,12,1
1984,7.6391,4,summaryL1/fu046d_2007_05.txt,12,2
1985,7.9578,4,summaryL1/fu046d_2007_05.txt,10,1
1986,5.285,4,summaryL1/fu046d_2007_05.txt,10,2
1987,6.143,5,summaryL1/fu046d_2007_05.txt,29,1
2000,6.0082,5,summaryL1/fu046d_2007_05.txt,28,1
2001,5.7996,5,summaryL1/fu046d_2007_05.txt,26,1
2002,5.6619,5,summaryL1/fu046d_2007_05.txt,24,1
2003,5.5528,5,summaryL1/fu046d_2007_05.txt,22,1
2004,5.4078,5,summaryL1/fu046d_2007_05.txt,20,1
2005,5.232,5,summaryL1/fu046d_2007_05.txt,18,1
2006,4.9896,5,summaryL1/fu046d_2007_05.txt,16,1
2007,4.7941,5,summaryL1/fu046d_2007_05.txt,14,1
2008,7.2721,5,summaryL1/fu046d_2007_05.txt,14,2
2009,5.3261,5,summaryL1/fu046d_2007_05.txt,12,1
2010,6.0299,5,summaryL1/fu046d_2007_05.txt,12,2
2011,6.2794,5,summaryL1/fu046d_2007_05.txt,10,1
2012,4.5083,5,summaryL1/fu046d_2007_05.txt,10,2
2013,10.8725,3,summaryL1/fu033d_2005_02.txt,25,1
2028,11.0467,3,summaryL1/fu033d_2005_02.txt,24,1
2029,11.1769,3,summaryL1/fu033d_2005_02.txt,22,1
2030,10.9455,3,summaryL1/fu033d_2005_02.txt,20,1
2031,11.1262,3,summaryL1/fu033d_2005_02.txt,18,1
2032,11.5847,3,summaryL1/fu033d_2005_02.txt,16,1
2033,10.7143,3,summaryL1/fu033d_2005_02.txt,14,1
2034,9.8398,3,summaryL1/fu033d_2005_02.txt,12,1
2035,12.4874,3,summaryL1/fu033d_2005_02.txt,12,2
2036,9.4728,3,summaryL1/fu033d_2005_02.txt,10,1
2037,12.9522,3,summaryL1/fu033d_2005_02.txt,10,2
2038,6.9628,4,summaryL1/fu033d_2005_02.txt,25,1
2053,7.0467,4,summaryL1/fu033d_2005_02.txt,24,1
2054,7.2099,4,summaryL1/fu033d_2005_02.txt,22,1
2055,7.1273,4,summaryL1/fu033d_2005_02.txt,20,1
2056,7.5413,4,summaryL1/fu033d_2005_02.txt,18,1
2057,8.0203,4,summaryL1/fu033d_2005_02.txt,16,1
2058,7.5143,4,summaryL1/fu033d_2005_02.txt,14,1
2059,6.5562,4,summaryL1/fu033d_2005_02.txt,12,1
2060,7.6598,4,summaryL1/fu033d_2005_02.txt,12,2
2061,6.8712,4,summaryL1/fu033d_2005_02.txt,10,1
2062,7.5913,4,summaryL1/fu033d_2005_02.txt,10,2
2063,5.6094,5,summaryL1/fu033d_2005_02.txt,25,1
2078,5.6067,5,summaryL1/fu033d_2005_02.txt,24,1
2079,5.8876,5,summaryL1/fu033d_2005_02.txt,22,1
2080,5.8545,5,summaryL1/fu033d_2005_02.txt,20,1
2081,6.2205,5,summaryL1/fu033d_2005_02.txt,18,1
2082,6.6342,5,summaryL1/fu033d_2005_02.txt,16,1
2083,6.3714,5,summaryL1/fu033d_2005_02.txt,14,1
2084,5.3622,5,summaryL1/fu033d_2005_02.txt,12,1
2085,5.9356,5,summaryL1/fu033d_2005_02.txt,12,2
2086,5.8956,5,summaryL1/fu033d_2005_02.txt,10,1
2087,5.9419,5,summaryL1/fu033d_2005_02.txt,10,2
2088,10.466,3,summaryL1/fu043d_2007_05.txt,29,1
2101,10.475,3,summaryL1/fu043d_2007_05.txt,28,1
2102,10.2126,3,summaryL1/fu043d_2007_05.txt,26,1
2103,10.1337,3,summaryL1/fu043d_2007_05.txt,24,1
2104,10.3623,3,summaryL1/fu043d_2007_05.txt,22,1
2105,10.4112,3,summaryL1/fu043d_2007_05.txt,20,1
2106,9.6116,3,summaryL1/fu043d_2007_05.txt,18,1
2107,9.9836,3,summaryL1/fu043d_2007_05.txt,16,1
2108,10.7883,3,summaryL1/fu043d_2007_05.txt,14,1
2109,10.4381,3,summaryL1/fu043d_2007_05.txt,14,2
2110,11.6041,3,summaryL1/fu043d_2007_05.txt,12,1
2111,8.5401,3,summaryL1/fu043d_2007_05.txt,12,2
2112,11.6144,3,summaryL1/fu043d_2007_05.txt,10,1
2113,9.229,3,summaryL1/fu043d_2007_05.txt,10,2
2114,8.8083,4,summaryL1/fu043d_2007_05.txt,29,1
2127,8.7522,4,summaryL1/fu043d_2007_05.txt,28,1
2128,8.5733,4,summaryL1/fu043d_2007_05.txt,26,1
2129,8.3621,4,summaryL1/fu043d_2007_05.txt,24,1
2130,8.4576,4,summaryL1/fu043d_2007_05.txt,22,1
2131,8.517,4,summaryL1/fu043d_2007_05.txt,20,1
2132,7.7275,4,summaryL1/fu043d_2007_05.txt,18,1
2133,7.7987,4,summaryL1/fu043d_2007_05.txt,16,1
2134,8.5661,4,summaryL1/fu043d_2007_05.txt,14,1
2135,9.1048,4,summaryL1/fu043d_2007_05.txt,14,2
2136,9.3032,4,summaryL1/fu043d_2007_05.txt,12,1
2137,7.3578,4,summaryL1/fu043d_2007_05.txt,12,2
2138,8.9178,4,summaryL1/fu043d_2007_05.txt,10,1
2139,8.124,4,summaryL1/fu043d_2007_05.txt,10,2
2140,8.0876,5,summaryL1/fu043d_2007_05.txt,29,1
2153,8.0031,5,summaryL1/fu043d_2007_05.txt,28,1
2154,7.9175,5,summaryL1/fu043d_2007_05.txt,26,1
2155,7.6162,5,summaryL1/fu043d_2007_05.txt,24,1
2156,7.7558,5,summaryL1/fu043d_2007_05.txt,22,1
2157,7.7371,5,summaryL1/fu043d_2007_05.txt,20,1
2158,6.858,5,summaryL1/fu043d_2007_05.txt,18,1
2159,6.7903,5,summaryL1/fu043d_2007_05.txt,16,1
2160,7.5404,5,summaryL1/fu043d_2007_05.txt,14,1
2161,8.5714,5,summaryL1/fu043d_2007_05.txt,14,2
2162,8.2413,5,summaryL1/fu043d_2007_05.txt,12,1
2163,6.9637,5,summaryL1/fu043d_2007_05.txt,12,2
2164,8.0189,5,summaryL1/fu043d_2007_05.txt,10,1
2165,7.461,5,summaryL1/fu043d_2007_05.txt,10,2
2166,10.2769,3,summaryL1/fu042d_2007_05.txt,26,1
2181,10.1986,3,summaryL1/fu042d_2007_05.txt,24,1
2182,10.3828,3,summaryL1/fu042d_2007_05.txt,22,1
2183,9.6851,3,summaryL1/fu042d_2007_05.txt,20,1
2184,9.2926,3,summaryL1/fu042d_2007_05.txt,18,1
2185,9.4022,3,summaryL1/fu042d_2007_05.txt,16,1
2186,9.2935,3,summaryL1/fu042d_2007_05.txt,14,1
2187,9.7418,3,summaryL1/fu042d_2007_05.txt,12,1
2188,10.8703,3,summaryL1/fu042d_2007_05.txt,12,2
2189,10.9218,3,summaryL1/fu042d_2007_05.txt,10,1
2190,8.3453,3,summaryL1/fu042d_2007_05.txt,10,2
2191,8.4821,4,summaryL1/fu042d_2007_05.txt,26,1
2206,8.5085,4,summaryL1/fu042d_2007_05.txt,24,1
2207,8.488,4,summaryL1/fu042d_2007_05.txt,22,1
2208,8.0134,4,summaryL1/fu042d_2007_05.txt,20,1
2209,7.894,4,summaryL1/fu042d_2007_05.txt,18,1
2210,7.663,4,summaryL1/fu042d_2007_05.txt,16,1
2211,7.8794,4,summaryL1/fu042d_2007_05.txt,14,1
2212,8.3859,4,summaryL1/fu042d_2007_05.txt,12,1
2213,8.9426,4,summaryL1/fu042d_2007_05.txt,12,2
2214,9.5659,4,summaryL1/fu042d_2007_05.txt,10,1
2215,6.32,4,summaryL1/fu042d_2007_05.txt,10,2
2216,7.5419,5,summaryL1/fu042d_2007_05.txt,26,1
2231,7.4756,5,summaryL1/fu042d_2007_05.txt,24,1
2232,7.3301,5,summaryL1/fu042d_2007_05.txt,22,1
2233,7.1776,5,summaryL1/fu042d_2007_05.txt,20,1
2234,6.915,5,summaryL1/fu042d_2007_05.txt,18,1
2235,6.4457,5,summaryL1/fu042d_2007_05.txt,16,1
2236,6.4652,5,summaryL1/fu042d_2007_05.txt,14,1
2237,6.804,5,summaryL1/fu042d_2007_05.txt,12,1
2238,8.3,5,summaryL1/fu042d_2007_05.txt,12,2
2239,7.984,5,summaryL1/fu042d_2007_05.txt,10,1
2240,6.32,5,summaryL1/fu042d_2007_05.txt,10,2
2241,13.2434,3,summaryL1/fu021d_2005_02.txt,23,1
2257,13.2265,3,summaryL1/fu021d_2005_02.txt,22,1
2258,13.5245,3,summaryL1/fu021d_2005_02.txt,20,1
2259,13.6009,3,summaryL1/fu021d_2005_02.txt,18,1
2260,13.7308,3,summaryL1/fu021d_2005_02.txt,16,1
2261,13.9,3,summaryL1/fu021d_2005_02.txt,14,1
2262,14.1667,3,summaryL1/fu021d_2005_02.txt,12,1
2263,14.8191,3,summaryL1/fu021d_2005_02.txt,10,1
2264,12.9177,3,summaryL1/fu021d_2005_02.txt,10,2
2265,10.467,4,summaryL1/fu021d_2005_02.txt,23,1
2281,10.4968,4,summaryL1/fu021d_2005_02.txt,22,1
2282,10.8279,4,summaryL1/fu021d_2005_02.txt,20,1
2283,10.7894,4,summaryL1/fu021d_2005_02.txt,18,1
2284,10.9615,4,summaryL1/fu021d_2005_02.txt,16,1
2285,11.4,4,summaryL1/fu021d_2005_02.txt,14,1
2286,11.5721,4,summaryL1/fu021d_2005_02.txt,12,1
2287,11.866,4,summaryL1/fu021d_2005_02.txt,10,1
2288,10.4056,4,summaryL1/fu021d_2005_02.txt,10,2
2289,7.8963,5,summaryL1/fu021d_2005_02.txt,23,1
2305,8.0821,5,summaryL1/fu021d_2005_02.txt,22,1
2306,8.356,5,summaryL1/fu021d_2005_02.txt,20,1
2307,8.2335,5,summaryL1/fu021d_2005_02.txt,18,1
2308,8.0385,5,summaryL1/fu021d_2005_02.txt,16,1
2309,8.0071,5,summaryL1/fu021d_2005_02.txt,14,1
2310,8.1126,5,summaryL1/fu021d_2005_02.txt,12,1
2311,8.1077,5,summaryL1/fu021d_2005_02.txt,10,1
2312,8.8597,5,summaryL1/fu021d_2005_02.txt,10,2
2313,15.761,3,summaryL1/fu057d_2007_07.txt,8,1
2336,11.3707,4,summaryL1/fu057d_2007_07.txt,8,1
2359,8.6878,5,summaryL1/fu057d_2007_07.txt,8,1
2382,12.4879,3,summaryL1/fu032d_2005_02.txt,15,1
2402,12.6683,3,summaryL1/fu032d_2005_02.txt,14,1
2403,13.3675,3,summaryL1/fu032d_2005_02.txt,12,1
2404,13.258,3,summaryL1/fu032d_2005_02.txt,10,1
2405,10.3258,4,summaryL1/fu032d_2005_02.txt,15,1
2425,10.4944,4,summaryL1/fu032d_2005_02.txt,14,1
2426,10.8984,4,summaryL1/fu032d_2005_02.txt,12,1
2427,10.9051,4,summaryL1/fu032d_2005_02.txt,10,1
2428,8.569,5,summaryL1/fu032d_2005_02.txt,15,1
2448,8.6104,5,summaryL1/fu032d_2005_02.txt,14,1
2449,8.7584,5,summaryL1/fu032d_2005_02.txt,12,1
2450,8.5522,5,summaryL1/fu032d_2005_02.txt,10,1
2451,15.8243,3,summaryL1/hu016d_2007_07.txt,21,1
2468,15.9062,3,summaryL1/hu016d_2007_07.txt,20,1
2469,16.439,3,summaryL1/hu016d_2007_07.txt,18,1
2470,16.3723,3,summaryL1/hu016d_2007_07.txt,16,1
2471,16.4321,3,summaryL1/hu016d_2007_07.txt,14,1
2472,16.3321,3,summaryL1/hu016d_2007_07.txt,12,1
2473,15.1805,3,summaryL1/hu016d_2007_07.txt,10,1
2474,16.6277,3,summaryL1/hu016d_2007_07.txt,10,2
2475,10.9395,4,summaryL1/hu016d_2007_07.txt,21,1
2492,10.9184,4,summaryL1/hu016d_2007_07.txt,20,1
2493,11.2916,4,summaryL1/hu016d_2007_07.txt,18,1
2494,11.4325,4,summaryL1/hu016d_2007_07.txt,16,1
2495,11.54,4,summaryL1/hu016d_2007_07.txt,14,1
2496,12.0167,4,summaryL1/hu016d_2007_07.txt,12,1
2497,10.6886,4,summaryL1/hu016d_2007_07.txt,10,1
2498,11.2223,4,summaryL1/hu016d_2007_07.txt,10,2
2499,9.1883,5,summaryL1/hu016d_2007_07.txt,21,1
2516,9.0602,5,summaryL1/hu016d_2007_07.txt,20,1
2517,9.254,5,summaryL1/hu016d_2007_07.txt,18,1
2518,9.2639,5,summaryL1/hu016d_2007_07.txt,16,1
2519,9.0939,5,summaryL1/hu016d_2007_07.txt,14,1
2520,9.1952,5,summaryL1/hu016d_2007_07.txt,12,1
2521,8.7634,5,summaryL1/hu016d_2007_07.txt,10,1
2522,9.4205,5,summaryL1/hu016d_2007_07.txt,10,2
2523,14.1855,3,summaryL1/fu003d_2005_02.txt,21,1
2540,14.3137,3,summaryL1/fu003d_2005_02.txt,20,1
2541,14.367,3,summaryL1/fu003d_2005_02.txt,18,1
2542,13.5659,3,summaryL1/fu003d_2005_02.txt,16,1
2543,13.3606,3,summaryL1/fu003d_2005_02.txt,14,1
2544,12.687,3,summaryL1/fu003d_2005_02.txt,12,1
2545,12.3935,3,summaryL1/fu003d_2005_02.txt,10,1
2546,16.019,3,summaryL1/fu003d_2005_02.txt,10,2
2547,10.2907,4,summaryL1/fu003d_2005_02.txt,21,1
2564,10.2589,4,summaryL1/fu003d_2005_02.txt,20,1
2565,10.6432,4,summaryL1/fu003d_2005_02.txt,18,1
2566,9.7841,4,summaryL1/fu003d_2005_02.txt,16,1
2567,9.7242,4,summaryL1/fu003d_2005_02.txt,14,1
2568,9.3699,4,summaryL1/fu003d_2005_02.txt,12,1
2569,9.5548,4,summaryL1/fu003d_2005_02.txt,10,1
2570,11.0667,4,summaryL1/fu003d_2005_02.txt,10,2
2571,8.6065,5,summaryL1/fu003d_2005_02.txt,21,1
2588,8.6151,5,summaryL1/fu003d_2005_02.txt,20,1
2589,8.8414,5,summaryL1/fu003d_2005_02.txt,18,1
2590,8.1841,5,summaryL1/fu003d_2005_02.txt,16,1
2591,8.0713,5,summaryL1/fu003d_2005_02.txt,14,1
2592,7.8089,5,summaryL1/fu003d_2005_02.txt,12,1
2593,7.4903,5,summaryL1/fu003d_2005_02.txt,10,1
2594,9.7333,5,summaryL1/fu003d_2005_02.txt,10,2
2595,11.7835,3,summaryL1/fu044d_2007_05.txt,30,1
2608,11.6802,3,summaryL1/fu044d_2007_05.txt,28,1
2609,11.8953,3,summaryL1/fu044d_2007_05.txt,26,1
2610,12.2114,3,summaryL1/fu044d_2007_05.txt,24,1
2611,12.4306,3,summaryL1/fu044d_2007_05.txt,22,1
2612,12.3374,3,summaryL1/fu044d_2007_05.txt,20,1
2613,12.8444,3,summaryL1/fu044d_2007_05.txt,18,1
2614,12.7578,3,summaryL1/fu044d_2007_05.txt,16,1
2615,12.9508,3,summaryL1/fu044d_2007_05.txt,14,1
2616,10.296,3,summaryL1/fu044d_2007_05.txt,14,2
2617,13.5283,3,summaryL1/fu044d_2007_05.txt,12,1
2618,10.7944,3,summaryL1/fu044d_2007_05.txt,12,2
2619,13.104,3,summaryL1/fu044d_2007_05.txt,10,1
2620,11.5442,3,summaryL1/fu044d_2007_05.txt,10,2
2621,10.6194,3,summaryL1/fu044d_2007_05.txt,10,3
2622,8.6639,4,summaryL1/fu044d_2007_05.txt,30,1
2635,8.6148,4,summaryL1/fu044d_2007_05.txt,28,1
2636,8.8123,4,summaryL1/fu044d_2007_05.txt,26,1
2637,9.0114,4,summaryL1/fu044d_2007_05.txt,24,1
2638,8.9523,4,summaryL1/fu044d_2007_05.txt,22,1
2639,9.0701,4,summaryL1/fu044d_2007_05.txt,20,1
2640,9.4582,4,summaryL1/fu044d_2007_05.txt,18,1
2641,9.2639,4,summaryL1/fu044d_2007_05.txt,16,1
2642,9.2008,4,summaryL1/fu044d_2007_05.txt,14,1
2643,8.0288,4,summaryL1/fu044d_2007_05.txt,14,2
2644,9.7689,4,summaryL1/fu044d_2007_05.txt,12,1
2645,8.3064,4,summaryL1/fu044d_2007_05.txt,12,2
2646,9.6017,4,summaryL1/fu044d_2007_05.txt,10,1
2647,8.5495,4,summaryL1/fu044d_2007_05.txt,10,2
2648,7.8449,4,summaryL1/fu044d_2007_05.txt,10,3
2649,8.04,5,summaryL1/fu044d_2007_05.txt,30,1
2662,8.0167,5,summaryL1/fu044d_2007_05.txt,28,1
2663,8.1799,5,summaryL1/fu044d_2007_05.txt,26,1
2664,8.3377,5,summaryL1/fu044d_2007_05.txt,24,1
2665,8.4031,5,summaryL1/fu044d_2007_05.txt,22,1
2666,8.575,5,summaryL1/fu044d_2007_05.txt,20,1
2667,8.9291,5,summaryL1/fu044d_2007_05.txt,18,1
2668,8.9024,5,summaryL1/fu044d_2007_05.txt,16,1
2669,8.923,5,summaryL1/fu044d_2007_05.txt,14,1
2670,7.0571,5,summaryL1/fu044d_2007_05.txt,14,2
2671,9.4682,5,summaryL1/fu044d_2007_05.txt,12,1
2672,7.1581,5,summaryL1/fu044d_2007_05.txt,12,2
2673,9.233,5,summaryL1/fu044d_2007_05.txt,10,1
2674,7.9078,5,summaryL1/fu044d_2007_05.txt,10,2
2675,6.92,5,summaryL1/fu044d_2007_05.txt,10,3
2676,10.2864,3,summaryL1/fu039d_2005_02.txt,17,1
2695,10.2176,3,summaryL1/fu039d_2005_02.txt,16,1
2696,9.799,3,summaryL1/fu039d_2005_02.txt,14,1
2697,9.559,3,summaryL1/fu039d_2005_02.txt,12,1
2698,9.5011,3,summaryL1/fu039d_2005_02.txt,10,1
2699,7.3554,4,summaryL1/fu039d_2005_02.txt,17,1
2718,7.4526,4,summaryL1/fu039d_2005_02.txt,16,1
2719,6.8105,4,summaryL1/fu039d_2005_02.txt,14,1
2720,7.2513,4,summaryL1/fu039d_2005_02.txt,12,1
2721,7.0205,4,summaryL1/fu039d_2005_02.txt,10,1
2722,5.8037,5,summaryL1/fu039d_2005_02.txt,17,1
2741,5.7937,5,summaryL1/fu039d_2005_02.txt,16,1
2742,5.2013,5,summaryL1/fu039d_2005_02.txt,14,1
2743,5.4564,5,summaryL1/fu039d_2005_02.txt,12,1
2744,5.4701,5,summaryL1/fu039d_2005_02.txt,10,1
2745,12.1584,3,summaryL1/fu059d_2007_07.txt,27,1
2759,12.2791,3,summaryL1/fu059d_2007_07.txt,26,1
2760,12.0281,3,summaryL1/fu059d_2007_07.txt,24,1
2761,12.5055,3,summaryL1/fu059d_2007_07.txt,22,1
2762,12.3507,3,summaryL1/fu059d_2007_07.txt,20,1
2763,11.5778,3,summaryL1/fu059d_2007_07.txt,18,1
2764,11.2265,3,summaryL1/fu059d_2007_07.txt,16,1
2765,10.509,3,summaryL1/fu059d_2007_07.txt,14,1
2766,10.3461,3,summaryL1/fu059d_2007_07.txt,12,1
2767,13.5833,3,summaryL1/fu059d_2007_07.txt,12,2
2768,9.1348,3,summaryL1/fu059d_2007_07.txt,10,1
2769,14.9508,3,summaryL1/fu059d_2007_07.txt,10,2
2770,8.4644,4,summaryL1/fu059d_2007_07.txt,27,1
2784,8.3025,4,summaryL1/fu059d_2007_07.txt,26,1
2785,8.1065,4,summaryL1/fu059d_2007_07.txt,24,1
2786,7.9943,4,summaryL1/fu059d_2007_07.txt,22,1
2787,7.7292,4,summaryL1/fu059d_2007_07.txt,20,1
2788,6.9556,4,summaryL1/fu059d_2007_07.txt,18,1
2789,6.5327,4,summaryL1/fu059d_2007_07.txt,16,1
2790,6.2487,4,summaryL1/fu059d_2007_07.txt,14,1
2791,6.2365,4,summaryL1/fu059d_2007_07.txt,12,1
2792,9.8333,4,summaryL1/fu059d_2007_07.txt,12,2
2793,5.4311,4,summaryL1/fu059d_2007_07.txt,10,1
2794,9.6361,4,summaryL1/fu059d_2007_07.txt,10,2
2795,7.1979,5,summaryL1/fu059d_2007_07.txt,27,1
2809,6.899,5,summaryL1/fu059d_2007_07.txt,26,1
2810,6.6686,5,summaryL1/fu059d_2007_07.txt,24,1
2811,6.3401,5,summaryL1/fu059d_2007_07.txt,22,1
2812,6.2949,5,summaryL1/fu059d_2007_07.txt,20,1
2813,5.8889,5,summaryL1/fu059d_2007_07.txt,18,1
2814,5.7163,5,summaryL1/fu059d_2007_07.txt,16,1
2815,5.5386,5,summaryL1/fu059d_2007_07.txt,14,1
2816,5.4146,5,summaryL1/fu059d_2007_07.txt,12,1
2817,7.8333,5,summaryL1/fu059d_2007_07.txt,12,2
2818,4.6904,5,summaryL1/fu059d_2007_07.txt,10,1
