,GFI,complexity,document,length_of_chunk,number_of_chunk
222,15.7126,3,essays/122752875.txt,14,1
223,16.1172,3,essays/122752875.txt,14,2
224,16.0022,3,essays/122752875.txt,12,1
225,15.8314,3,essays/122752875.txt,12,2
226,16.0008,3,essays/122752875.txt,10,1
227,15.5568,3,essays/122752875.txt,10,2
228,16.0123,3,essays/122752875.txt,10,3
229,14.0527,4,essays/122752875.txt,34,1
241,14.0008,4,essays/122752875.txt,30,1
242,14.0076,4,essays/122752875.txt,28,1
243,14.0934,4,essays/122752875.txt,26,1
244,14.1039,4,essays/122752875.txt,24,1
245,14.0584,4,essays/122752875.txt,22,1
246,14.0529,4,essays/122752875.txt,20,1
247,14.0464,4,essays/122752875.txt,18,1
248,14.4818,4,essays/122752875.txt,16,1
249,13.6103,4,essays/122752875.txt,16,2
250,13.6983,4,essays/122752875.txt,14,1
251,14.345,4,essays/122752875.txt,14,2
252,14.035,4,essays/122752875.txt,12,1
253,14.2137,4,essays/122752875.txt,12,2
254,14.4166,4,essays/122752875.txt,10,1
255,13.763,4,essays/122752875.txt,10,2
256,13.8969,4,essays/122752875.txt,10,3
257,10.8051,5,essays/122752875.txt,34,1
269,10.7149,5,essays/122752875.txt,30,1
270,10.7753,5,essays/122752875.txt,28,1
271,10.856,5,essays/122752875.txt,26,1
272,10.7705,5,essays/122752875.txt,24,1
273,10.8035,5,essays/122752875.txt,22,1
274,10.9471,5,essays/122752875.txt,20,1
275,11.0176,5,essays/122752875.txt,18,1
276,11.1864,5,essays/122752875.txt,16,1
277,10.367,5,essays/122752875.txt,16,2
278,10.6767,5,essays/122752875.txt,14,1
279,10.9273,5,essays/122752875.txt,14,2
280,11.0842,5,essays/122752875.txt,12,1
281,10.5373,5,essays/122752875.txt,12,2
282,11.2483,5,essays/122752875.txt,10,1
283,10.7137,5,essays/122752875.txt,10,2
284,10.2431,5,essays/122752875.txt,10,3
285,15.917,3,essays/122557146.txt,48,1
294,15.7313,3,essays/122557146.txt,45,1
295,15.9015,3,essays/122557146.txt,40,1
296,16.0643,3,essays/122557146.txt,35,1
297,15.953,3,essays/122557146.txt,30,1
298,16.1447,3,essays/122557146.txt,28,1
299,16.3818,3,essays/122557146.txt,26,1
300,16.5802,3,essays/122557146.txt,24,1
301,15.25,3,essays/122557146.txt,24,2
302,16.5467,3,essays/122557146.txt,22,1
303,14.9826,3,essays/122557146.txt,22,2
304,16.1085,3,essays/122557146.txt,20,1
305,15.6972,3,essays/122557146.txt,20,2
306,16.1634,3,essays/122557146.txt,18,1
307,16.0002,3,essays/122557146.txt,18,2
308,15.915,3,essays/122557146.txt,16,1
309,15.875,3,essays/122557146.txt,16,2
310,16.101,3,essays/122557146.txt,16,3
311,15.4382,3,essays/122557146.txt,14,1
312,16.8366,3,essays/122557146.txt,14,2
313,14.8251,3,essays/122557146.txt,14,3
314,15.8567,3,essays/122557146.txt,12,1
315,17.2824,3,essays/122557146.txt,12,2
316,14.996,3,essays/122557146.txt,12,3
317,15.717,3,essays/122557146.txt,12,4
318,16.2069,3,essays/122557146.txt,10,1
319,16.0095,3,essays/122557146.txt,10,2
320,15.6498,3,essays/122557146.txt,10,3
321,15.8751,3,essays/122557146.txt,10,4
322,12.369,4,essays/122557146.txt,48,1
331,12.3156,4,essays/122557146.txt,45,1
332,12.531,4,essays/122557146.txt,40,1
333,12.5284,4,essays/122557146.txt,35,1
334,12.3224,4,essays/122557146.txt,30,1
335,12.4578,4,essays/122557146.txt,28,1
336,12.6781,4,essays/122557146.txt,26,1
337,12.9865,4,essays/122557146.txt,24,1
338,11.7557,4,essays/122557146.txt,24,2
339,12.8099,4,essays/122557146.txt,22,1
340,11.8274,4,essays/122557146.txt,22,2
341,12.2623,4,essays/122557146.txt,20,1
342,12.8328,4,essays/122557146.txt,20,2
343,12.4992,4,essays/122557146.txt,18,1
344,12.8718,4,essays/122557146.txt,18,2
345,12.5133,4,essays/122557146.txt,16,1
346,12.125,4,essays/122557146.txt,16,2
347,12.6045,4,essays/122557146.txt,16,3
348,12.3396,4,essays/122557146.txt,14,1
349,12.5755,4,essays/122557146.txt,14,2
350,12.0942,4,essays/122557146.txt,14,3
351,12.5101,4,essays/122557146.txt,12,1
352,13.451,4,essays/122557146.txt,12,2
353,11.9834,4,essays/122557146.txt,12,3
354,11.6354,4,essays/122557146.txt,12,4
355,12.5705,4,essays/122557146.txt,10,1
356,11.9515,4,essays/122557146.txt,10,2
357,12.4423,4,essays/122557146.txt,10,3
358,13.417,4,essays/122557146.txt,10,4
359,8.483,5,essays/122557146.txt,48,1
368,8.4954,5,essays/122557146.txt,45,1
369,8.7144,5,essays/122557146.txt,40,1
370,8.9373,5,essays/122557146.txt,35,1
371,8.9466,5,essays/122557146.txt,30,1
372,8.8404,5,essays/122557146.txt,28,1
373,8.9744,5,essays/122557146.txt,26,1
374,9.2365,5,essays/122557146.txt,24,1
375,7.7098,5,essays/122557146.txt,24,2
376,9.1581,5,essays/122557146.txt,22,1
377,7.7561,5,essays/122557146.txt,22,2
378,8.7046,5,essays/122557146.txt,20,1
379,8.7407,5,essays/122557146.txt,20,2
380,9.1405,5,essays/122557146.txt,18,1
381,8.8494,5,essays/122557146.txt,18,2
382,8.8769,5,essays/122557146.txt,16,1
383,8.875,5,essays/122557146.txt,16,2
384,7.7094,5,essays/122557146.txt,16,3
385,8.5368,5,essays/122557146.txt,14,1
386,9.139,5,essays/122557146.txt,14,2
387,7.7569,5,essays/122557146.txt,14,3
388,8.6854,5,essays/122557146.txt,12,1
389,9.7728,5,essays/122557146.txt,12,2
390,8.4688,5,essays/122557146.txt,12,3
391,6.9415,5,essays/122557146.txt,12,4
392,8.7428,5,essays/122557146.txt,10,1
393,8.6665,5,essays/122557146.txt,10,2
394,9.4234,5,essays/122557146.txt,10,3
395,8.0539,5,essays/122557146.txt,10,4
396,14.8664,3,essays/122566028t.txt,42,1
406,14.7049,3,essays/122566028t.txt,40,1
407,14.8841,3,essays/122566028t.txt,35,1
408,14.7515,3,essays/122566028t.txt,30,1
409,14.3438,3,essays/122566028t.txt,28,1
410,14.5578,3,essays/122566028t.txt,26,1
411,14.7,3,essays/122566028t.txt,24,1
412,14.4747,3,essays/122566028t.txt,22,1
413,14.2031,3,essays/122566028t.txt,20,1
414,15.2397,3,essays/122566028t.txt,20,2
415,13.8702,3,essays/122566028t.txt,18,1
416,15.7987,3,essays/122566028t.txt,18,2
417,13.7234,3,essays/122566028t.txt,16,1
418,16.1526,3,essays/122566028t.txt,16,2
419,13.3524,3,essays/122566028t.txt,14,1
420,15.2753,3,essays/122566028t.txt,14,2
421,15.8901,3,essays/122566028t.txt,14,3
422,13.47,3,essays/122566028t.txt,12,1
423,15.8366,3,essays/122566028t.txt,12,2
424,15.2477,3,essays/122566028t.txt,12,3
425,12.4182,3,essays/122566028t.txt,10,1
426,15.7992,3,essays/122566028t.txt,10,2
427,15.8271,3,essays/122566028t.txt,10,3
428,14.6388,3,essays/122566028t.txt,10,4
429,10.1268,4,essays/122566028t.txt,42,1
439,9.8667,4,essays/122566028t.txt,40,1
440,10.1708,4,essays/122566028t.txt,35,1
441,9.8788,4,essays/122566028t.txt,30,1
442,9.6981,4,essays/122566028t.txt,28,1
443,9.8953,4,essays/122566028t.txt,26,1
444,9.9889,4,essays/122566028t.txt,24,1
445,9.734,4,essays/122566028t.txt,22,1
446,9.3679,4,essays/122566028t.txt,20,1
447,10.3982,4,essays/122566028t.txt,20,2
448,9.2076,4,essays/122566028t.txt,18,1
449,11.0091,4,essays/122566028t.txt,18,2
450,8.9682,4,essays/122566028t.txt,16,1
451,11.1526,4,essays/122566028t.txt,16,2
452,8.2022,4,essays/122566028t.txt,14,1
453,11.0571,4,essays/122566028t.txt,14,2
454,10.967,4,essays/122566028t.txt,14,3
455,8.2527,4,essays/122566028t.txt,12,1
456,11.5568,4,essays/122566028t.txt,12,2
457,10.491,4,essays/122566028t.txt,12,3
458,8.0545,4,essays/122566028t.txt,10,1
459,10.5731,4,essays/122566028t.txt,10,2
460,10.8809,4,essays/122566028t.txt,10,3
461,9.9183,4,essays/122566028t.txt,10,4
462,8.0435,5,essays/122566028t.txt,42,1
472,7.7851,5,essays/122566028t.txt,40,1
473,7.9415,5,essays/122566028t.txt,35,1
474,7.9152,5,essays/122566028t.txt,30,1
475,7.8083,5,essays/122566028t.txt,28,1
476,8.0139,5,essays/122566028t.txt,26,1
477,8.0333,5,essays/122566028t.txt,24,1
478,7.9562,5,essays/122566028t.txt,22,1
479,7.9393,5,essays/122566028t.txt,20,1
480,7.6316,5,essays/122566028t.txt,20,2
481,7.9806,5,essays/122566028t.txt,18,1
482,7.6434,5,essays/122566028t.txt,18,2
483,7.9892,5,essays/122566028t.txt,16,1
484,7.9947,5,essays/122566028t.txt,16,2
485,7.3438,5,essays/122566028t.txt,14,1
486,8.2935,5,essays/122566028t.txt,14,2
487,8.5055,5,essays/122566028t.txt,14,3
488,7.2865,5,essays/122566028t.txt,12,1
489,8.7584,5,essays/122566028t.txt,12,2
490,7.464,5,essays/122566028t.txt,12,3
491,7.0848,5,essays/122566028t.txt,10,1
492,8.764,5,essays/122566028t.txt,10,2
493,7.8701,5,essays/122566028t.txt,10,3
494,7.4338,5,essays/122566028t.txt,10,4
495,13.0821,3,essays/122565974w.txt,40,1
506,12.5547,3,essays/122565974w.txt,35,1
507,12.3644,3,essays/122565974w.txt,30,1
508,11.9692,3,essays/122565974w.txt,28,1
509,12.0674,3,essays/122565974w.txt,26,1
510,11.2347,3,essays/122565974w.txt,24,1
511,10.8213,3,essays/122565974w.txt,22,1
512,10.2217,3,essays/122565974w.txt,20,1
513,15.5931,3,essays/122565974w.txt,20,2
514,10.2548,3,essays/122565974w.txt,18,1
515,14.8466,3,essays/122565974w.txt,18,2
516,10.5332,3,essays/122565974w.txt,16,1
517,14.8631,3,essays/122565974w.txt,16,2
518,10.608,3,essays/122565974w.txt,14,1
519,13.4286,3,essays/122565974w.txt,14,2
520,10.9649,3,essays/122565974w.txt,12,1
521,11.6735,3,essays/122565974w.txt,12,2
522,15.1841,3,essays/122565974w.txt,12,3
523,10.3158,3,essays/122565974w.txt,10,1
524,10.1336,3,essays/122565974w.txt,10,2
525,16.2222,3,essays/122565974w.txt,10,3
526,15.0712,3,essays/122565974w.txt,10,4
527,10.1588,4,essays/122565974w.txt,40,1
538,9.7863,4,essays/122565974w.txt,35,1
539,9.6035,4,essays/122565974w.txt,30,1
540,9.327,4,essays/122565974w.txt,28,1
541,9.3902,4,essays/122565974w.txt,26,1
542,8.7745,4,essays/122565974w.txt,24,1
543,8.2126,4,essays/122565974w.txt,22,1
544,7.6658,4,essays/122565974w.txt,20,1
545,12.4435,4,essays/122565974w.txt,20,2
546,7.4379,4,essays/122565974w.txt,18,1
547,12.2034,4,essays/122565974w.txt,18,2
548,7.4311,4,essays/122565974w.txt,16,1
549,12.2417,4,essays/122565974w.txt,16,2
550,7.2591,4,essays/122565974w.txt,14,1
551,11.2468,4,essays/122565974w.txt,14,2
552,7.5965,4,essays/122565974w.txt,12,1
553,9.9064,4,essays/122565974w.txt,12,2
554,12.1071,4,essays/122565974w.txt,12,3
555,7.4587,4,essays/122565974w.txt,10,1
556,7.8694,4,essays/122565974w.txt,10,2
557,13.2329,4,essays/122565974w.txt,10,3
558,11.7232,4,essays/122565974w.txt,10,4
559,8.5998,5,essays/122565974w.txt,40,1
570,8.4869,5,essays/122565974w.txt,35,1
571,8.2567,5,essays/122565974w.txt,30,1
572,8.1527,5,essays/122565974w.txt,28,1
573,8.2091,5,essays/122565974w.txt,26,1
574,7.4989,5,essays/122565974w.txt,24,1
575,6.9083,5,essays/122565974w.txt,22,1
576,6.5156,5,essays/122565974w.txt,20,1
577,10.6324,5,essays/122565974w.txt,20,2
578,6.452,5,essays/122565974w.txt,18,1
579,10.6175,5,essays/122565974w.txt,18,2
580,6.2883,5,essays/122565974w.txt,16,1
581,10.8825,5,essays/122565974w.txt,16,2
582,6.3289,5,essays/122565974w.txt,14,1
583,9.9134,5,essays/122565974w.txt,14,2
584,6.5439,5,essays/122565974w.txt,12,1
585,8.4606,5,essays/122565974w.txt,12,2
586,10.6356,5,essays/122565974w.txt,12,3
587,6.16,5,essays/122565974w.txt,10,1
588,6.8631,5,essays/122565974w.txt,10,2
589,11.667,5,essays/122565974w.txt,10,3
590,9.6086,5,essays/122565974w.txt,10,4
591,13.5755,3,essays/122543389z.txt,48,1
600,13.3531,3,essays/122543389z.txt,45,1
601,13.356,3,essays/122543389z.txt,40,1
602,13.0875,3,essays/122543389z.txt,35,1
603,12.8584,3,essays/122543389z.txt,30,1
604,12.6049,3,essays/122543389z.txt,28,1
605,11.9659,3,essays/122543389z.txt,26,1
606,12.0869,3,essays/122543389z.txt,24,1
607,14.969,3,essays/122543389z.txt,24,2
608,11.5412,3,essays/122543389z.txt,22,1
609,14.872,3,essays/122543389z.txt,22,2
610,11.8588,3,essays/122543389z.txt,20,1
611,14.7518,3,essays/122543389z.txt,20,2
612,11.6912,3,essays/122543389z.txt,18,1
613,14.2376,3,essays/122543389z.txt,18,2
614,11.7808,3,essays/122543389z.txt,16,1
615,13.7355,3,essays/122543389z.txt,16,2
616,15.1193,3,essays/122543389z.txt,16,3
617,11.9244,3,essays/122543389z.txt,14,1
618,13.3532,3,essays/122543389z.txt,14,2
619,14.8147,3,essays/122543389z.txt,14,3
620,12.5384,3,essays/122543389z.txt,12,1
621,11.6213,3,essays/122543389z.txt,12,2
622,14.6336,3,essays/122543389z.txt,12,3
623,15.3949,3,essays/122543389z.txt,12,4
624,12.9778,3,essays/122543389z.txt,10,1
625,10.65,3,essays/122543389z.txt,10,2
626,14.7538,3,essays/122543389z.txt,10,3
627,14.7604,3,essays/122543389z.txt,10,4
628,10.0335,4,essays/122543389z.txt,48,1
637,9.9693,4,essays/122543389z.txt,45,1
638,9.929,4,essays/122543389z.txt,40,1
639,10.1245,4,essays/122543389z.txt,35,1
640,10.0177,4,essays/122543389z.txt,30,1
641,9.9326,4,essays/122543389z.txt,28,1
642,9.5335,4,essays/122543389z.txt,26,1
643,9.5253,4,essays/122543389z.txt,24,1
644,10.5246,4,essays/122543389z.txt,24,2
645,9.3128,4,essays/122543389z.txt,22,1
646,10.4595,4,essays/122543389z.txt,22,2
647,9.6235,4,essays/122543389z.txt,20,1
648,10.2357,4,essays/122543389z.txt,20,2
649,9.3982,4,essays/122543389z.txt,18,1
650,10.6684,4,essays/122543389z.txt,18,2
651,9.2529,4,essays/122543389z.txt,16,1
652,10.574,4,essays/122543389z.txt,16,2
653,10.2412,4,essays/122543389z.txt,16,3
654,9.5051,4,essays/122543389z.txt,14,1
655,10.4095,4,essays/122543389z.txt,14,2
656,10.0998,4,essays/122543389z.txt,14,3
657,9.7082,4,essays/122543389z.txt,12,1
658,9.3533,4,essays/122543389z.txt,12,2
659,11.0285,4,essays/122543389z.txt,12,3
660,10.0103,4,essays/122543389z.txt,12,4
661,10.0889,4,essays/122543389z.txt,10,1
662,9.15,4,essays/122543389z.txt,10,2
663,10.7759,4,essays/122543389z.txt,10,3
664,9.7342,4,essays/122543389z.txt,10,4
665,7.8139,5,essays/122543389z.txt,48,1
674,7.7471,5,essays/122543389z.txt,45,1
675,7.7942,5,essays/122543389z.txt,40,1
676,7.8701,5,essays/122543389z.txt,35,1
677,7.7912,5,essays/122543389z.txt,30,1
678,7.7614,5,essays/122543389z.txt,28,1
679,7.4614,5,essays/122543389z.txt,26,1
680,7.4563,5,essays/122543389z.txt,24,1
681,8.1663,5,essays/122543389z.txt,24,2
682,7.1958,5,essays/122543389z.txt,22,1
683,8.2533,5,essays/122543389z.txt,22,2
684,7.5059,5,essays/122543389z.txt,20,1
685,8.0852,5,essays/122543389z.txt,20,2
686,7.6147,5,essays/122543389z.txt,18,1
687,8.0838,5,essays/122543389z.txt,18,2
688,7.4685,5,essays/122543389z.txt,16,1
689,8.0997,5,essays/122543389z.txt,16,2
690,7.8719,5,essays/122543389z.txt,16,3
691,7.8922,5,essays/122543389z.txt,14,1
692,7.639,5,essays/122543389z.txt,14,2
693,7.8185,5,essays/122543389z.txt,14,3
694,8.0101,5,essays/122543389z.txt,12,1
695,6.879,5,essays/122543389z.txt,12,2
696,8.625,5,essays/122543389z.txt,12,3
697,7.7026,5,essays/122543389z.txt,12,4
698,8.0889,5,essays/122543389z.txt,10,1
699,6.9,5,essays/122543389z.txt,10,2
700,8.345,5,essays/122543389z.txt,10,3
701,7.8494,5,essays/122543389z.txt,10,4
702,17.6239,3,essays/122557523s.txt,34,1
714,16.8681,3,essays/122557523s.txt,30,1
715,15.8276,3,essays/122557523s.txt,28,1
716,15.9586,3,essays/122557523s.txt,26,1
717,15.6259,3,essays/122557523s.txt,24,1
718,15.4828,3,essays/122557523s.txt,22,1
719,15.612,3,essays/122557523s.txt,20,1
720,15.4545,3,essays/122557523s.txt,18,1
721,15.3796,3,essays/122557523s.txt,16,1
722,18.3415,3,essays/122557523s.txt,16,2
723,15.608,3,essays/122557523s.txt,14,1
724,16.044,3,essays/122557523s.txt,14,2
725,15.0,3,essays/122557523s.txt,12,1
726,16.2288,3,essays/122557523s.txt,12,2
727,15.0966,3,essays/122557523s.txt,10,1
728,16.2046,3,essays/122557523s.txt,10,2
729,19.1241,3,essays/122557523s.txt,10,3
730,12.478,4,essays/122557523s.txt,34,1
742,11.5259,4,essays/122557523s.txt,30,1
743,10.7594,4,essays/122557523s.txt,28,1
744,10.9999,4,essays/122557523s.txt,26,1
745,10.6259,4,essays/122557523s.txt,24,1
746,10.6343,4,essays/122557523s.txt,22,1
747,10.6658,4,essays/122557523s.txt,20,1
748,10.8485,4,essays/122557523s.txt,18,1
749,10.8745,4,essays/122557523s.txt,16,1
750,12.5788,4,essays/122557523s.txt,16,2
751,10.7068,4,essays/122557523s.txt,14,1
752,10.8132,4,essays/122557523s.txt,14,2
753,10.0476,4,essays/122557523s.txt,12,1
754,11.1838,4,essays/122557523s.txt,12,2
755,9.4868,4,essays/122557523s.txt,10,1
756,11.7815,4,essays/122557523s.txt,10,2
757,13.1329,4,essays/122557523s.txt,10,3
758,9.5072,5,essays/122557523s.txt,34,1
770,8.7212,5,essays/122557523s.txt,30,1
771,7.9524,5,essays/122557523s.txt,28,1
772,8.1073,5,essays/122557523s.txt,26,1
773,7.9407,5,essays/122557523s.txt,24,1
774,8.0081,5,essays/122557523s.txt,22,1
775,8.1927,5,essays/122557523s.txt,20,1
776,8.0606,5,essays/122557523s.txt,18,1
777,8.1441,5,essays/122557523s.txt,16,1
778,9.415,5,essays/122557523s.txt,16,2
779,8.0191,5,essays/122557523s.txt,14,1
780,7.8901,5,essays/122557523s.txt,14,2
781,7.7619,5,essays/122557523s.txt,12,1
782,8.1207,5,essays/122557523s.txt,12,2
783,7.0478,5,essays/122557523s.txt,10,1
784,9.2815,5,essays/122557523s.txt,10,2
785,9.7848,5,essays/122557523s.txt,10,3
786,13.8163,3,essays/122753520.txt,39,1
797,13.5056,3,essays/122753520.txt,35,1
798,12.847,3,essays/122753520.txt,30,1
799,13.0039,3,essays/122753520.txt,28,1
800,12.9352,3,essays/122753520.txt,26,1
801,12.803,3,essays/122753520.txt,24,1
802,13.1358,3,essays/122753520.txt,22,1
803,13.2667,3,essays/122753520.txt,20,1
804,13.7541,3,essays/122753520.txt,18,1
805,13.3688,3,essays/122753520.txt,18,2
806,14.2959,3,essays/122753520.txt,16,1
807,12.5667,3,essays/122753520.txt,16,2
808,14.5184,3,essays/122753520.txt,14,1
809,11.3882,3,essays/122753520.txt,14,2
810,15.0854,3,essays/122753520.txt,12,1
811,10.3481,3,essays/122753520.txt,12,2
812,14.9673,3,essays/122753520.txt,12,3
813,14.8024,3,essays/122753520.txt,10,1
814,11.603,3,essays/122753520.txt,10,2
815,12.0404,3,essays/122753520.txt,10,3
816,11.1583,4,essays/122753520.txt,39,1
827,11.1046,4,essays/122753520.txt,35,1
828,10.6769,4,essays/122753520.txt,30,1
829,10.9212,4,essays/122753520.txt,28,1
830,10.9712,4,essays/122753520.txt,26,1
831,10.9121,4,essays/122753520.txt,24,1
832,11.209,4,essays/122753520.txt,22,1
833,11.35,4,essays/122753520.txt,20,1
834,11.6866,4,essays/122753520.txt,18,1
835,10.4204,4,essays/122753520.txt,18,2
836,12.1652,4,essays/122753520.txt,16,1
837,9.8286,4,essays/122753520.txt,16,2
838,12.4476,4,essays/122753520.txt,14,1
