,complexity,length_of_chunk,std,variance
168,4,30,0.0,0.0
169,4,28,0.0,0.0
170,4,26,0.0,0.0
171,4,24,0.0,0.0
172,4,22,0.0,0.0
173,4,20,0.5151499999999993,0.2653795224999993
174,4,18,0.9007500000000004,0.8113505625000007
175,4,16,1.0922,1.19290084
176,4,14,1.32508662442205,1.755854562222223
177,4,12,1.3769125422077064,1.8958881488888888
178,4,10,1.0970339557187825,1.2034834999999995
179,5,40,0.0,0.0
180,5,35,0.0,0.0
181,5,30,0.0,0.0
182,5,28,0.0,0.0
183,5,26,0.0,0.0
184,5,24,0.0,0.0
185,5,22,0.0,0.0
186,5,20,0.15385000000000026,0.02366982250000008
187,5,18,0.16860000000000008,0.028425960000000028
188,5,16,0.002749999999999808,7.562499999998945e-06
189,5,14,0.5051315538220381,0.2551578866666666
190,5,12,0.6560375344952959,0.4303852466666665
191,5,10,0.6283438882292082,0.3948160418749996
192,3,40,0.0,0.0
193,3,35,0.0,0.0
194,3,30,0.0,0.0
195,3,28,0.0,0.0
196,3,26,0.0,0.0
197,3,24,0.0,0.0
198,3,22,0.0,0.0
199,3,20,2.6856999999999998,7.212984489999998
200,3,18,2.2959000000000005,5.271156810000003
201,3,16,2.1649499999999993,4.687008502499997
202,3,14,1.4102999999999994,1.9889460899999984
203,3,12,1.8447545744624136,3.403119440000001
204,3,10,2.742128868233585,7.519270730000002
205,4,40,0.0,0.0
206,4,35,0.0,0.0
207,4,30,0.0,0.0
208,4,28,0.0,0.0
209,4,26,0.0,0.0
210,4,24,0.0,0.0
211,4,22,0.0,0.0
212,4,20,2.38885,5.7066043225000005
213,4,18,2.38275,5.677497562500001
214,4,16,2.4053,5.78546809
215,4,14,1.9938500000000001,3.9754378225000004
216,4,12,1.8416246106811964,3.391581206666668
217,4,10,2.4697434224024164,6.099632572500001
218,5,40,0.0,0.0
219,5,35,0.0,0.0
220,5,30,0.0,0.0
221,5,28,0.0,0.0
222,5,26,0.0,0.0
223,5,24,0.0,0.0
224,5,22,0.0,0.0
225,5,20,2.0584000000000002,4.237010560000001
226,5,18,2.08275,4.3378475624999995
227,5,16,2.2971000000000004,5.276668410000002
228,5,14,1.7922499999999997,3.212160062499999
229,5,12,1.6715386385004687,2.7940414200000006
230,5,10,2.201795809532528,4.847904786874999
231,3,45,0.0,0.0
232,3,40,0.0,0.0
233,3,35,0.0,0.0
234,3,30,0.0,0.0
235,3,28,0.0,0.0
236,3,26,0.0,0.0
237,3,24,1.4410499999999997,2.076625102499999
238,3,22,1.6654,2.77355716
239,3,20,1.4464999999999995,2.0923622499999985
240,3,18,1.2732,1.6210382400000003
241,3,16,1.3695634657315696,1.8757040866666685
242,3,14,1.1799852061219525,1.3923650866666666
243,3,12,1.5265179666482802,2.3302571025
244,3,10,1.6861030840372722,2.8429436100000003
245,4,45,0.0,0.0
246,4,40,0.0,0.0
247,4,35,0.0,0.0
248,4,30,0.0,0.0
249,4,28,0.0,0.0
250,4,26,0.0,0.0
251,4,24,0.4996499999999999,0.24965012249999993
252,4,22,0.5733500000000005,0.3287302225000005
253,4,20,0.3060999999999998,0.09369720999999989
254,4,18,0.6351000000000004,0.40335201000000054
255,4,16,0.5610305933428821,0.31475532666666634
256,4,14,0.3752808637096573,0.14083572666666636
257,4,12,0.6242538441010992,0.38969286187499946
258,4,10,0.5889234691366951,0.34683085249999995
259,5,45,0.0,0.0
260,5,40,0.0,0.0
261,5,35,0.0,0.0
262,5,30,0.0,0.0
263,5,28,0.0,0.0
264,5,26,0.0,0.0
265,5,24,0.355,0.126025
266,5,22,0.5287499999999996,0.27957656249999957
267,5,20,0.2896500000000004,0.08389712250000023
268,5,18,0.23455000000000004,0.05501370250000002
269,5,16,0.26098911003249864,0.0681153155555557
270,5,14,0.10633394984147285,0.011306908888888864
271,5,12,0.6289723856219763,0.39560626187500014
272,5,10,0.5460903880082492,0.2982147118750001
273,3,30,0.0,0.0
274,3,28,0.0,0.0
275,3,26,0.0,0.0
276,3,24,0.0,0.0
277,3,22,0.0,0.0
278,3,20,0.0,0.0
279,3,18,0.0,0.0
280,3,16,1.48095,2.1932129025
281,3,14,0.21799999999999997,0.04752399999999999
282,3,12,0.6143999999999998,0.37748735999999977
283,3,10,1.6987544620168682,2.8857667222222196
284,4,30,0.0,0.0
285,4,28,0.0,0.0
286,4,26,0.0,0.0
287,4,24,0.0,0.0
288,4,22,0.0,0.0
289,4,20,0.0,0.0
290,4,18,0.0,0.0
291,4,16,0.85215,0.7261596225
292,4,14,0.05320000000000036,0.002830240000000038
293,4,12,0.5681000000000003,0.32273761000000034
294,4,10,1.5050276948356203,2.265108362222221
295,5,30,0.0,0.0
296,5,28,0.0,0.0
297,5,26,0.0,0.0
298,5,24,0.0,0.0
299,5,22,0.0,0.0
300,5,20,0.0,0.0
301,5,18,0.0,0.0
302,5,16,0.6354499999999996,0.40379670249999955
303,5,14,0.06449999999999978,0.004160249999999971
304,5,12,0.17939999999999978,0.03218435999999992
305,5,10,1.1894861439574096,1.4148772866666672
306,3,35,0.0,0.0
307,3,30,0.0,0.0
308,3,28,0.0,0.0
309,3,26,0.0,0.0
310,3,24,0.0,0.0
311,3,22,0.0,0.0
312,3,20,0.0,0.0
313,3,18,0.19264999999999957,0.03711402249999983
314,3,16,0.8645999999999994,0.7475331599999989
315,3,14,1.5651000000000002,2.4495380100000004
316,3,12,2.205875173762609,4.865885282222221
317,3,10,1.416416570865444,2.006235902222223
318,4,35,0.0,0.0
319,4,30,0.0,0.0
320,4,28,0.0,0.0
321,4,26,0.0,0.0
322,4,24,0.0,0.0
323,4,22,0.0,0.0
324,4,20,0.0,0.0
325,4,18,0.6330999999999998,0.4008156099999997
326,4,16,1.1683000000000003,1.3649248900000008
327,4,14,1.5786499999999997,2.492135822499999
328,4,12,1.6749146412744609,2.805339055555556
329,4,10,1.4768667607096078,2.1811354288888896
330,5,35,0.0,0.0
331,5,30,0.0,0.0
332,5,28,0.0,0.0
333,5,26,0.0,0.0
334,5,24,0.0,0.0
335,5,22,0.0,0.0
336,5,20,0.0,0.0
337,5,18,0.36050000000000004,0.12996025000000003
338,5,16,0.8696999999999999,0.7563780899999999
339,5,14,1.3206499999999997,1.744116422499999
340,5,12,1.7261709693873186,2.9796662155555556
341,5,10,1.112269036199825,1.2371424088888878
342,3,50,0.0,0.0
343,3,45,0.0,0.0
344,3,40,0.0,0.0
345,3,35,0.0,0.0
346,3,30,0.0,0.0
347,3,28,0.0,0.0
348,3,26,0.2792500000000002,0.07798056250000013
349,3,24,0.19765000000000033,0.03906552250000013
350,3,22,0.19310000000000027,0.03728761000000011
351,3,20,0.14385000000000048,0.020692822500000138
352,3,18,0.8689584928074653,0.7550888622222217
353,3,16,1.3752187615874876,1.8912266422222233
354,3,14,1.0863650338015607,1.1801889866666662
355,3,12,1.19036315755949,1.4169644468749991
356,3,10,1.2378044491760398,1.5321598543999995
357,4,50,0.0,0.0
358,4,45,0.0,0.0
359,4,40,0.0,0.0
360,4,35,0.0,0.0
361,4,30,0.0,0.0
362,4,28,0.0,0.0
363,4,26,0.32069999999999954,0.10284848999999971
364,4,24,0.2942499999999999,0.08658306249999995
365,4,22,0.28500000000000014,0.08122500000000007
366,4,20,0.1305500000000004,0.0170433025000001
367,4,18,0.6051238569270113,0.366174882222222
368,4,16,0.9824414531608935,0.965191208888888
369,4,14,1.2697350966069878,1.6122272155555564
370,4,12,1.0105305694906024,1.021172031875001
371,4,10,1.27193033048198,1.6178067655999988
372,5,50,0.0,0.0
373,5,45,0.0,0.0
374,5,40,0.0,0.0
375,5,35,0.0,0.0
376,5,30,0.0,0.0
377,5,28,0.0,0.0
378,5,26,0.52135,0.27180582249999996
379,5,24,0.3995499999999996,0.1596402024999997
380,5,22,0.1894499999999999,0.03589130249999996
381,5,20,0.3348500000000003,0.11212452250000021
382,5,18,0.13063272518358077,0.01706490888888894
383,5,16,0.6869232902345548,0.4718636066666663
384,5,14,0.6718253013660287,0.45134923555555534
385,5,12,0.5138213229080706,0.2640123518749997
386,5,10,0.6999178534656761,0.4898850015999997
387,3,35,0.0,0.0
388,3,30,0.0,0.0
389,3,28,0.0,0.0
390,3,26,0.0,0.0
391,3,24,0.0,0.0
392,3,22,0.0,0.0
393,3,20,0.0,0.0
394,3,18,1.1565500000000002,1.3376079025000003
395,3,16,2.0823,4.33597329
396,3,14,0.7338000000000005,0.5384624400000007
397,3,12,1.4002893637467302,1.9608103022222227
398,3,10,1.9049568341566168,3.6288605400000002
399,4,35,0.0,0.0
400,4,30,0.0,0.0
401,4,28,0.0,0.0
402,4,26,0.0,0.0
403,4,24,0.0,0.0
404,4,22,0.0,0.0
405,4,20,0.0,0.0
406,4,18,0.6105999999999998,0.37283235999999975
407,4,16,1.62845,2.6518494025
408,4,14,0.8150000000000004,0.6642250000000006
409,4,12,0.7596634532621809,0.5770885622222216
410,4,10,1.1240594834003321,1.2635097222222214
411,5,35,0.0,0.0
412,5,30,0.0,0.0
413,5,28,0.0,0.0
414,5,26,0.0,0.0
415,5,24,0.0,0.0
416,5,22,0.0,0.0
417,5,20,0.0,0.0
418,5,18,0.31794999999999973,0.10109220249999983
419,5,16,0.9865500000000003,0.9732809025000005
420,5,14,0.5654499999999993,0.3197337024999993
421,5,12,0.22871327027525076,0.0523097599999999
422,5,10,0.5488739037540603,0.3012625622222215
423,3,35,0.0,0.0
424,3,30,0.0,0.0
425,3,28,0.0,0.0
426,3,26,0.0,0.0
427,3,24,0.0,0.0
428,3,22,0.0,0.0
429,3,20,0.0,0.0
430,3,18,0.3120000000000003,0.09734400000000018
431,3,16,0.6275500000000003,0.39381900250000035
432,3,14,0.5388999999999999,0.2904132099999999
433,3,12,1.1825834046226462,1.3985035088888893
434,3,10,1.6698132137723933,2.7882761688888884
435,4,35,0.0,0.0
436,4,30,0.0,0.0
437,4,28,0.0,0.0
438,4,26,0.0,0.0
439,4,24,0.0,0.0
440,4,22,0.0,0.0
441,4,20,0.0,0.0
442,4,18,0.1825000000000001,0.03330625000000004
443,4,16,0.05924999999999958,0.0035105624999999504
444,4,14,0.08304999999999918,0.006897302499999864
445,4,12,0.3522754603999549,0.1240980000000002
446,4,10,0.6903041986448195,0.4765198866666665
447,5,35,0.0,0.0
448,5,30,0.0,0.0
449,5,28,0.0,0.0
450,5,26,0.0,0.0
451,5,24,0.0,0.0
452,5,22,0.0,0.0
453,5,20,0.0,0.0
454,5,18,0.025749999999999496,0.000663062499999974
455,5,16,0.2732999999999999,0.07469288999999993
456,5,14,0.23805000000000032,0.05666780250000015
457,5,12,0.3255405385235796,0.10597664222222224
458,5,10,0.8679084373109617,0.7532650555555556
459,3,50,0.0,0.0
460,3,45,0.0,0.0
461,3,40,0.0,0.0
462,3,35,0.0,0.0
463,3,30,0.0,0.0
464,3,28,0.0,0.0
465,3,26,0.24269999999999925,0.058903289999999636
466,3,24,0.8069000000000006,0.6510876100000009
467,3,22,0.5332000000000008,0.2843022400000008
468,3,20,0.006250000000001421,3.906250000001776e-05
469,3,18,0.15934999999999988,0.025392422499999963
470,3,16,0.5104085095946829,0.26051684666666547
471,3,14,0.06746615612455038,0.004551682222222208
472,3,12,1.0339828779409255,1.0691205918749986
473,3,10,1.1320860702261109,1.2816188703999987
474,4,50,0.0,0.0
475,4,45,0.0,0.0
476,4,40,0.0,0.0
477,4,35,0.0,0.0
478,4,30,0.0,0.0
479,4,28,0.0,0.0
480,4,26,0.21335000000000015,0.045518222500000066
481,4,24,0.4200499999999998,0.17644200249999983
482,4,22,0.36409999999999965,0.13256880999999976
483,4,20,0.13809999999999967,0.01907160999999991
484,4,18,0.2744,0.07529535999999999
485,4,16,0.3473107190334839,0.12062473555555557
486,4,14,0.43481423108674283,0.1890634155555554
487,4,12,0.5525123635494502,0.30526991187499986
488,4,10,0.8845693447096163,0.7824629256000001
489,5,50,0.0,0.0
490,5,45,0.0,0.0
491,5,40,0.0,0.0
492,5,35,0.0,0.0
493,5,30,0.0,0.0
494,5,28,0.0,0.0
495,5,26,0.1902999999999997,0.03621408999999988
496,5,24,0.3384999999999998,0.11458224999999987
497,5,22,0.00649999999999995,4.224999999999935e-05
498,5,20,0.36744999999999983,0.1350195024999999
499,5,18,0.19755000000000056,0.039026002500000226
500,5,16,0.8931860985632653,0.7977814066666671
501,5,14,0.45737968909867494,0.20919618000000054
502,5,12,0.6745738001694109,0.4550498118750003
503,5,10,0.834809636743611,0.6969071295999998
