,GFI,complexity,document,length_of_chunk,number_of_chunk
364,13.5522,3,aff-case/9536689.txt,16,1
365,13.6358,3,aff-case/9536689.txt,14,1
366,14.1394,3,aff-case/9536689.txt,12,1
367,14.6021,3,aff-case/9536689.txt,10,1
368,11.4118,4,aff-case/9536689.txt,17,1
387,11.3356,4,aff-case/9536689.txt,16,1
388,11.495,4,aff-case/9536689.txt,14,1
389,11.8391,4,aff-case/9536689.txt,12,1
390,12.0067,4,aff-case/9536689.txt,10,1
391,10.0941,5,aff-case/9536689.txt,17,1
410,10.0258,5,aff-case/9536689.txt,16,1
411,10.2555,5,aff-case/9536689.txt,14,1
412,10.5611,5,aff-case/9536689.txt,12,1
413,10.6327,5,aff-case/9536689.txt,10,1
414,14.3408,3,aff-case/9533580.txt,11,1
436,14.8808,3,aff-case/9533580.txt,10,1
437,11.115,4,aff-case/9533580.txt,11,1
459,11.5053,4,aff-case/9533580.txt,10,1
460,9.3408,5,aff-case/9533580.txt,11,1
482,9.8176,5,aff-case/9533580.txt,10,1
483,15.5441,3,aff-case/9535758.txt,11,1
505,15.3818,3,aff-case/9535758.txt,10,1
506,14.1155,4,aff-case/9535758.txt,11,1
528,14.0485,4,aff-case/9535758.txt,10,1
529,13.2364,5,aff-case/9535758.txt,11,1
551,13.2,5,aff-case/9535758.txt,10,1
552,14.4044,3,aff-case/9536557.txt,14,1
573,14.7769,3,aff-case/9536557.txt,12,1
574,13.9111,3,aff-case/9536557.txt,10,1
575,13.3891,4,aff-case/9536557.txt,14,1
596,13.7513,4,aff-case/9536557.txt,12,1
597,12.8741,4,aff-case/9536557.txt,10,1
598,11.3587,5,aff-case/9536557.txt,14,1
619,11.814,5,aff-case/9536557.txt,12,1
620,10.9481,5,aff-case/9536557.txt,10,1
621,17.7087,3,aff-case/9534905.txt,14,1
642,17.4702,3,aff-case/9534905.txt,12,1
643,16.6786,3,aff-case/9534905.txt,10,1
644,16.0616,4,aff-case/9534905.txt,14,1
665,15.6986,4,aff-case/9534905.txt,12,1
666,15.0694,4,aff-case/9534905.txt,10,1
667,14.9636,5,aff-case/9534905.txt,14,1
688,14.5797,5,aff-case/9534905.txt,12,1
689,14.2648,5,aff-case/9534905.txt,10,1
690,13.5851,3,aff-case/9534539.txt,15,1
710,13.7669,3,aff-case/9534539.txt,14,1
711,13.8872,3,aff-case/9534539.txt,12,1
712,15.0727,3,aff-case/9534539.txt,10,1
713,10.9622,4,aff-case/9534539.txt,15,1
733,11.1827,4,aff-case/9534539.txt,14,1
734,11.2293,4,aff-case/9534539.txt,12,1
735,12.3091,4,aff-case/9534539.txt,10,1
736,9.8693,5,aff-case/9534539.txt,15,1
756,10.1714,5,aff-case/9534539.txt,14,1
757,10.0333,5,aff-case/9534539.txt,12,1
758,11.0,5,aff-case/9534539.txt,10,1
759,12.424,3,aff-case/9534582.txt,19,1
777,12.3209,3,aff-case/9534582.txt,18,1
778,12.851,3,aff-case/9534582.txt,16,1
779,12.47,3,aff-case/9534582.txt,14,1
780,12.2593,3,aff-case/9534582.txt,12,1
781,12.2303,3,aff-case/9534582.txt,10,1
782,10.3137,4,aff-case/9534582.txt,19,1
800,10.1504,4,aff-case/9534582.txt,18,1
801,10.7688,4,aff-case/9534582.txt,16,1
802,10.5346,4,aff-case/9534582.txt,14,1
803,10.4815,4,aff-case/9534582.txt,12,1
804,10.4038,4,aff-case/9534582.txt,10,1
805,8.9708,5,aff-case/9534582.txt,19,1
823,8.8067,5,aff-case/9534582.txt,18,1
824,9.3442,5,aff-case/9534582.txt,16,1
825,9.1152,5,aff-case/9534582.txt,14,1
826,9.2963,5,aff-case/9534582.txt,12,1
827,9.1253,5,aff-case/9534582.txt,10,1
828,14.3478,3,aff-case/9565310.txt,17,1
847,14.2541,3,aff-case/9565310.txt,16,1
848,14.4945,3,aff-case/9565310.txt,14,1
849,14.1852,3,aff-case/9565310.txt,12,1
850,14.3497,3,aff-case/9565310.txt,10,1
851,12.0561,4,aff-case/9565310.txt,17,1
870,12.0502,4,aff-case/9565310.txt,16,1
871,12.1046,4,aff-case/9565310.txt,14,1
872,11.963,4,aff-case/9565310.txt,12,1
873,12.2258,4,aff-case/9565310.txt,10,1
874,9.7645,5,aff-case/9565310.txt,17,1
893,9.8463,5,aff-case/9565310.txt,16,1
894,9.7146,5,aff-case/9565310.txt,14,1
895,9.5926,5,aff-case/9565310.txt,12,1
896,9.748,5,aff-case/9565310.txt,10,1
897,11.4074,3,aff-case/9535669.txt,20,1
915,11.5213,3,aff-case/9535669.txt,18,1
916,11.4778,3,aff-case/9535669.txt,16,1
917,11.7536,3,aff-case/9535669.txt,14,1
918,11.9606,3,aff-case/9535669.txt,12,1
919,12.8555,3,aff-case/9535669.txt,10,1
920,9.9033,3,aff-case/9535669.txt,10,2
921,9.7448,4,aff-case/9535669.txt,20,1
939,9.7727,4,aff-case/9535669.txt,18,1
940,9.7652,4,aff-case/9535669.txt,16,1
941,9.8806,4,aff-case/9535669.txt,14,1
942,10.1355,4,aff-case/9535669.txt,12,1
943,10.999,4,aff-case/9535669.txt,10,1
944,8.5079,4,aff-case/9535669.txt,10,2
945,8.3756,5,aff-case/9535669.txt,20,1
963,8.3519,5,aff-case/9535669.txt,18,1
964,8.4196,5,aff-case/9535669.txt,16,1
965,8.6766,5,aff-case/9535669.txt,14,1
966,8.9188,5,aff-case/9535669.txt,12,1
967,9.6488,5,aff-case/9535669.txt,10,1
968,7.1126,5,aff-case/9535669.txt,10,2
969,13.3974,3,aff-case/9531446.txt,18,1
988,13.6053,3,aff-case/9531446.txt,16,1
989,13.8319,3,aff-case/9531446.txt,14,1
990,13.9602,3,aff-case/9531446.txt,12,1
991,14.6832,3,aff-case/9531446.txt,10,1
992,11.515,4,aff-case/9531446.txt,18,1
1011,11.6053,4,aff-case/9531446.txt,16,1
1012,11.7143,4,aff-case/9531446.txt,14,1
1013,11.9468,4,aff-case/9531446.txt,12,1
1014,12.3022,4,aff-case/9531446.txt,10,1
1015,10.0092,5,aff-case/9531446.txt,18,1
1034,10.1316,5,aff-case/9531446.txt,16,1
1035,10.3025,5,aff-case/9531446.txt,14,1
1036,10.6045,5,aff-case/9531446.txt,12,1
1037,10.8737,5,aff-case/9531446.txt,10,1
1038,11.5735,3,aff-case/9535056.txt,16,1
1058,12.1,3,aff-case/9535056.txt,14,1
1059,12.7157,3,aff-case/9535056.txt,12,1
1060,13.2879,3,aff-case/9535056.txt,10,1
1061,10.5762,4,aff-case/9535056.txt,16,1
1081,11.1476,4,aff-case/9535056.txt,14,1
1082,11.7885,4,aff-case/9535056.txt,12,1
1083,12.247,4,aff-case/9535056.txt,10,1
1084,9.025,5,aff-case/9535056.txt,16,1
1104,9.6,5,aff-case/9535056.txt,14,1
1105,10.0667,5,aff-case/9535056.txt,12,1
1106,10.76,5,aff-case/9535056.txt,10,1
1107,14.7056,3,aff-case/9526629.txt,14,1
1128,15.3288,3,aff-case/9526629.txt,12,1
1129,16.2611,3,aff-case/9526629.txt,10,1
1130,13.4465,4,aff-case/9526629.txt,14,1
1151,14.0419,4,aff-case/9526629.txt,12,1
1152,14.811,4,aff-case/9526629.txt,10,1
1153,12.0906,5,aff-case/9526629.txt,14,1
1174,12.6478,5,aff-case/9526629.txt,12,1
1175,13.4817,5,aff-case/9526629.txt,10,1
1176,16.6871,3,aff-case/9532292.txt,12,1
1198,17.6082,3,aff-case/9532292.txt,10,1
1199,13.6954,4,aff-case/9532292.txt,12,1
1221,14.2749,4,aff-case/9532292.txt,10,1
1222,12.3657,5,aff-case/9532292.txt,12,1
1244,12.8646,5,aff-case/9532292.txt,10,1
1245,14.2653,3,aff-case/9537480.txt,16,1
1265,15.2454,3,aff-case/9537480.txt,14,1
1266,15.7322,3,aff-case/9537480.txt,12,1
1267,14.9643,3,aff-case/9537480.txt,10,1
1268,11.9295,4,aff-case/9537480.txt,16,1
1288,12.7839,4,aff-case/9537480.txt,14,1
1289,13.4976,4,aff-case/9537480.txt,12,1
1290,13.2918,4,aff-case/9537480.txt,10,1
1291,10.3723,5,aff-case/9537480.txt,16,1
1311,11.2454,5,aff-case/9537480.txt,14,1
1312,12.0451,5,aff-case/9537480.txt,12,1
1313,11.6194,5,aff-case/9537480.txt,10,1
1314,14.1511,3,aff-case/9536669z.txt,25,1
1329,14.1396,3,aff-case/9536669z.txt,24,1
1330,14.5723,3,aff-case/9536669z.txt,22,1
1331,14.5801,3,aff-case/9536669z.txt,20,1
1332,14.0909,3,aff-case/9536669z.txt,18,1
1333,14.2103,3,aff-case/9536669z.txt,16,1
1334,14.3772,3,aff-case/9536669z.txt,14,1
1335,14.427,3,aff-case/9536669z.txt,12,1
1336,14.0518,3,aff-case/9536669z.txt,12,2
1337,13.882,3,aff-case/9536669z.txt,10,1
1338,15.6902,3,aff-case/9536669z.txt,10,2
1339,10.4669,4,aff-case/9536669z.txt,25,1
1354,10.3262,4,aff-case/9536669z.txt,24,1
1355,10.6322,4,aff-case/9536669z.txt,22,1
1356,10.561,4,aff-case/9536669z.txt,20,1
1357,9.9336,4,aff-case/9536669z.txt,18,1
1358,9.9795,4,aff-case/9536669z.txt,16,1
1359,9.9162,4,aff-case/9536669z.txt,14,1
1360,9.5622,4,aff-case/9536669z.txt,12,1
1361,11.0998,4,aff-case/9536669z.txt,12,2
1362,8.7286,4,aff-case/9536669z.txt,10,1
1363,12.3961,4,aff-case/9536669z.txt,10,2
1364,8.6624,5,aff-case/9536669z.txt,25,1
1379,8.3789,5,aff-case/9536669z.txt,24,1
1380,8.6622,5,aff-case/9536669z.txt,22,1
1381,8.5514,5,aff-case/9536669z.txt,20,1
1382,8.1358,5,aff-case/9536669z.txt,18,1
1383,8.0564,5,aff-case/9536669z.txt,16,1
1384,7.9831,5,aff-case/9536669z.txt,14,1
1385,7.7604,5,aff-case/9536669z.txt,12,1
1386,9.0333,5,aff-case/9536669z.txt,12,2
1387,6.7654,5,aff-case/9536669z.txt,10,1
1388,10.3569,5,aff-case/9536669z.txt,10,2
1389,13.5315,3,aff-case/9539821.txt,15,1
1409,14.2509,3,aff-case/9539821.txt,14,1
1410,15.617,3,aff-case/9539821.txt,12,1
1411,16.9622,3,aff-case/9539821.txt,10,1
1412,11.885,4,aff-case/9539821.txt,15,1
1432,12.5923,4,aff-case/9539821.txt,14,1
1433,14.2274,4,aff-case/9539821.txt,12,1
1434,15.5568,4,aff-case/9539821.txt,10,1
1435,11.0133,5,aff-case/9539821.txt,15,1
1455,11.7143,5,aff-case/9539821.txt,14,1
1456,13.4333,5,aff-case/9539821.txt,12,1
1457,14.8,5,aff-case/9539821.txt,10,1
1458,12.8235,3,aff-case/9535252.txt,17,1
1477,12.8117,3,aff-case/9535252.txt,16,1
1478,12.3626,3,aff-case/9535252.txt,14,1
1479,12.4474,3,aff-case/9535252.txt,12,1
1480,11.1491,3,aff-case/9535252.txt,10,1
1481,12.1647,4,aff-case/9535252.txt,17,1
1500,12.1028,4,aff-case/9535252.txt,16,1
1501,11.7473,4,aff-case/9535252.txt,14,1
1502,11.886,4,aff-case/9535252.txt,12,1
1503,10.3979,4,aff-case/9535252.txt,10,1
1504,10.2824,5,aff-case/9535252.txt,17,1
1523,10.1788,5,aff-case/9535252.txt,16,1
1524,9.6549,5,aff-case/9535252.txt,14,1
1525,9.9211,5,aff-case/9535252.txt,12,1
1526,9.0834,5,aff-case/9535252.txt,10,1
1527,10.2117,3,aff-case/9536298.txt,22,1
1544,10.8241,3,aff-case/9536298.txt,20,1
1545,10.8413,3,aff-case/9536298.txt,18,1
1546,10.6553,3,aff-case/9536298.txt,16,1
1547,10.791,3,aff-case/9536298.txt,14,1
1548,11.0311,3,aff-case/9536298.txt,12,1
1549,11.8911,3,aff-case/9536298.txt,10,1
1550,9.8416,3,aff-case/9536298.txt,10,2
1551,8.8099,4,aff-case/9536298.txt,22,1
1568,9.4056,4,aff-case/9536298.txt,20,1
1569,9.5945,4,aff-case/9536298.txt,18,1
1570,9.4857,4,aff-case/9536298.txt,16,1
1571,9.7383,4,aff-case/9536298.txt,14,1
1572,10.0092,4,aff-case/9536298.txt,12,1
1573,10.7436,4,aff-case/9536298.txt,10,1
1574,8.0539,4,aff-case/9536298.txt,10,2
1575,8.0622,5,aff-case/9536298.txt,22,1
1592,8.7437,5,aff-case/9536298.txt,20,1
1593,8.8672,5,aff-case/9536298.txt,18,1
1594,8.7839,5,aff-case/9536298.txt,16,1
1595,8.9489,5,aff-case/9536298.txt,14,1
1596,9.2793,5,aff-case/9536298.txt,12,1
1597,9.9239,5,aff-case/9536298.txt,10,1
1598,7.6069,5,aff-case/9536298.txt,10,2
1599,17.8963,3,aff-case/9540664.txt,18,1
1618,18.9136,3,aff-case/9540664.txt,16,1
1619,19.1002,3,aff-case/9540664.txt,14,1
1620,19.3273,3,aff-case/9540664.txt,12,1
1621,20.3969,3,aff-case/9540664.txt,10,1
1622,15.751,4,aff-case/9540664.txt,18,1
1641,16.7318,4,aff-case/9540664.txt,16,1
1642,16.8642,4,aff-case/9540664.txt,14,1
1643,16.9177,4,aff-case/9540664.txt,12,1
1644,17.9036,4,aff-case/9540664.txt,10,1
1645,13.4673,5,aff-case/9540664.txt,18,1
1664,14.4045,5,aff-case/9540664.txt,16,1
1665,14.5453,5,aff-case/9540664.txt,14,1
1666,14.508,5,aff-case/9540664.txt,12,1
1667,15.5188,5,aff-case/9540664.txt,10,1
1668,14.588,3,aff-case/9534864.txt,18,1
1687,15.6421,3,aff-case/9534864.txt,16,1
1688,15.6741,3,aff-case/9534864.txt,14,1
1689,15.1427,3,aff-case/9534864.txt,12,1
1690,14.6096,3,aff-case/9534864.txt,10,1
1691,12.1094,4,aff-case/9534864.txt,18,1
1710,13.1967,4,aff-case/9534864.txt,16,1
1711,13.4465,4,aff-case/9534864.txt,14,1
1712,13.3883,4,aff-case/9534864.txt,12,1
1713,13.0038,4,aff-case/9534864.txt,10,1
1714,10.7419,5,aff-case/9534864.txt,18,1
1733,11.7993,5,aff-case/9534864.txt,16,1
1734,12.1874,5,aff-case/9534864.txt,14,1
1735,11.8678,5,aff-case/9534864.txt,12,1
1736,11.5439,5,aff-case/9534864.txt,10,1
1737,13.1412,3,aff-case/9526685.txt,16,1
1757,13.5276,3,aff-case/9526685.txt,14,1
1758,13.7788,3,aff-case/9526685.txt,12,1
1759,14.097,3,aff-case/9526685.txt,10,1
1760,10.7882,4,aff-case/9526685.txt,16,1
1780,10.8683,4,aff-case/9526685.txt,14,1
1781,11.1036,4,aff-case/9526685.txt,12,1
1782,10.9474,4,aff-case/9526685.txt,10,1
1783,10.3961,5,aff-case/9526685.txt,16,1
1803,10.5359,5,aff-case/9526685.txt,14,1
1804,10.7214,5,aff-case/9526685.txt,12,1
1805,10.475,5,aff-case/9526685.txt,10,1
