,complexity,length_of_chunk,std,variance
249,4,12,0.0,0.0
250,4,10,1.34485,1.8086215225000002
251,5,22,0.0,0.0
252,5,20,0.0,0.0
253,5,18,0.0,0.0
254,5,16,0.0,0.0
255,5,14,0.0,0.0
256,5,12,0.0,0.0
257,5,10,1.1584999999999996,1.3421222499999992
258,3,18,0.0,0.0
259,3,16,0.0,0.0
260,3,14,0.0,0.0
261,3,12,0.0,0.0
262,3,10,0.0,0.0
263,4,18,0.0,0.0
264,4,16,0.0,0.0
265,4,14,0.0,0.0
266,4,12,0.0,0.0
267,4,10,0.0,0.0
268,5,18,0.0,0.0
269,5,16,0.0,0.0
270,5,14,0.0,0.0
271,5,12,0.0,0.0
272,5,10,0.0,0.0
273,3,18,0.0,0.0
274,3,16,0.0,0.0
275,3,14,0.0,0.0
276,3,12,0.0,0.0
277,3,10,0.0,0.0
278,4,18,0.0,0.0
279,4,16,0.0,0.0
280,4,14,0.0,0.0
281,4,12,0.0,0.0
282,4,10,0.0,0.0
283,5,18,0.0,0.0
284,5,16,0.0,0.0
285,5,14,0.0,0.0
286,5,12,0.0,0.0
287,5,10,0.0,0.0
288,3,16,0.0,0.0
289,3,14,0.0,0.0
290,3,12,0.0,0.0
291,3,10,0.0,0.0
292,4,16,0.0,0.0
293,4,14,0.0,0.0
294,4,12,0.0,0.0
295,4,10,0.0,0.0
296,5,16,0.0,0.0
297,5,14,0.0,0.0
298,5,12,0.0,0.0
299,5,10,0.0,0.0
