,GFI,complexity,document,length_of_chunk,number_of_chunk
139,17.2485,3,mission-command/9461991z.txt,18,3
140,18.4505,3,mission-command/9461991z.txt,16,1
141,16.9636,3,mission-command/9461991z.txt,16,2
142,17.0229,3,mission-command/9461991z.txt,16,3
143,16.8917,3,mission-command/9461991z.txt,16,4
144,18.5219,3,mission-command/9461991z.txt,14,1
145,17.4141,3,mission-command/9461991z.txt,14,2
146,15.2072,3,mission-command/9461991z.txt,14,3
147,18.2809,3,mission-command/9461991z.txt,14,4
148,18.042,3,mission-command/9461991z.txt,12,1
149,17.4899,3,mission-command/9461991z.txt,12,2
150,17.2667,3,mission-command/9461991z.txt,12,3
151,17.219,3,mission-command/9461991z.txt,12,4
152,16.8226,3,mission-command/9461991z.txt,12,5
153,17.0322,3,mission-command/9461991z.txt,10,1
154,19.0998,3,mission-command/9461991z.txt,10,2
155,17.5297,3,mission-command/9461991z.txt,10,3
156,13.5743,3,mission-command/9461991z.txt,10,4
157,20.0138,3,mission-command/9461991z.txt,10,5
158,16.3953,3,mission-command/9461991z.txt,10,6
159,12.3111,4,mission-command/9461991z.txt,68,1
166,12.5491,4,mission-command/9461991z.txt,60,1
167,12.8274,4,mission-command/9461991z.txt,50,1
168,12.6614,4,mission-command/9461991z.txt,45,1
169,12.4976,4,mission-command/9461991z.txt,40,1
170,12.6711,4,mission-command/9461991z.txt,35,1
171,12.8293,4,mission-command/9461991z.txt,30,1
172,12.2649,4,mission-command/9461991z.txt,30,2
173,12.7731,4,mission-command/9461991z.txt,28,1
174,12.3673,4,mission-command/9461991z.txt,28,2
175,12.7514,4,mission-command/9461991z.txt,26,1
176,12.6236,4,mission-command/9461991z.txt,26,2
177,12.5476,4,mission-command/9461991z.txt,24,1
178,13.043,4,mission-command/9461991z.txt,24,2
179,12.3027,4,mission-command/9461991z.txt,22,1
180,12.6776,4,mission-command/9461991z.txt,22,2
181,12.672,4,mission-command/9461991z.txt,22,3
182,12.7062,4,mission-command/9461991z.txt,20,1
183,12.2931,4,mission-command/9461991z.txt,20,2
184,12.6619,4,mission-command/9461991z.txt,20,3
185,13.0978,4,mission-command/9461991z.txt,18,1
186,12.6118,4,mission-command/9461991z.txt,18,2
187,12.463,4,mission-command/9461991z.txt,18,3
188,13.3196,4,mission-command/9461991z.txt,16,1
189,12.2041,4,mission-command/9461991z.txt,16,2
190,12.8542,4,mission-command/9461991z.txt,16,3
191,12.1,4,mission-command/9461991z.txt,16,4
192,13.5821,4,mission-command/9461991z.txt,14,1
193,12.0118,4,mission-command/9461991z.txt,14,2
194,12.1212,4,mission-command/9461991z.txt,14,3
195,12.6182,4,mission-command/9461991z.txt,14,4
196,13.4211,4,mission-command/9461991z.txt,12,1
197,11.6948,4,mission-command/9461991z.txt,12,2
198,13.4931,4,mission-command/9461991z.txt,12,3
199,12.5832,4,mission-command/9461991z.txt,12,4
200,11.6119,4,mission-command/9461991z.txt,12,5
201,13.0495,4,mission-command/9461991z.txt,10,1
202,12.3771,4,mission-command/9461991z.txt,10,2
203,13.1358,4,mission-command/9461991z.txt,10,3
204,11.4989,4,mission-command/9461991z.txt,10,4
205,14.2207,4,mission-command/9461991z.txt,10,5
206,11.1526,4,mission-command/9461991z.txt,10,6
207,10.2516,5,mission-command/9461991z.txt,68,1
214,10.3839,5,mission-command/9461991z.txt,60,1
215,10.5926,5,mission-command/9461991z.txt,50,1
216,10.3861,5,mission-command/9461991z.txt,45,1
217,10.1696,5,mission-command/9461991z.txt,40,1
218,10.5038,5,mission-command/9461991z.txt,35,1
219,10.5373,5,mission-command/9461991z.txt,30,1
220,10.231,5,mission-command/9461991z.txt,30,2
221,10.479,5,mission-command/9461991z.txt,28,1
222,10.2746,5,mission-command/9461991z.txt,28,2
223,10.3834,5,mission-command/9461991z.txt,26,1
224,10.5865,5,mission-command/9461991z.txt,26,2
225,10.119,5,mission-command/9461991z.txt,24,1
226,11.043,5,mission-command/9461991z.txt,24,2
227,9.8277,5,mission-command/9461991z.txt,22,1
228,10.6376,5,mission-command/9461991z.txt,22,2
229,11.0114,5,mission-command/9461991z.txt,22,3
230,10.0623,5,mission-command/9461991z.txt,20,1
231,10.2763,5,mission-command/9461991z.txt,20,2
232,10.8071,5,mission-command/9461991z.txt,20,3
233,10.4434,5,mission-command/9461991z.txt,18,1
234,10.6163,5,mission-command/9461991z.txt,18,2
235,10.4765,5,mission-command/9461991z.txt,18,3
236,10.283,5,mission-command/9461991z.txt,16,1
237,10.6851,5,mission-command/9461991z.txt,16,2
238,10.7698,5,mission-command/9461991z.txt,16,3
239,10.3292,5,mission-command/9461991z.txt,16,4
240,10.3291,5,mission-command/9461991z.txt,14,1
241,10.6325,5,mission-command/9461991z.txt,14,2
242,10.1033,5,mission-command/9461991z.txt,14,3
243,10.4496,5,mission-command/9461991z.txt,14,4
244,10.2442,5,mission-command/9461991z.txt,12,1
245,9.9987,5,mission-command/9461991z.txt,12,2
246,11.3547,5,mission-command/9461991z.txt,12,3
247,10.7289,5,mission-command/9461991z.txt,12,4
248,9.6195,5,mission-command/9461991z.txt,12,5
249,9.9326,5,mission-command/9461991z.txt,10,1
250,10.1923,5,mission-command/9461991z.txt,10,2
251,11.4691,5,mission-command/9461991z.txt,10,3
252,9.046,5,mission-command/9461991z.txt,10,4
253,12.2897,5,mission-command/9461991z.txt,10,5
254,9.405,5,mission-command/9461991z.txt,10,6
255,17.8005,3,mission-command/9487828r.txt,50,1
264,18.4336,3,mission-command/9487828r.txt,45,1
265,18.3632,3,mission-command/9487828r.txt,40,1
266,18.286,3,mission-command/9487828r.txt,35,1
267,18.9352,3,mission-command/9487828r.txt,30,1
268,18.9139,3,mission-command/9487828r.txt,28,1
269,18.7975,3,mission-command/9487828r.txt,26,1
270,18.8166,3,mission-command/9487828r.txt,24,1
271,17.5698,3,mission-command/9487828r.txt,24,2
272,19.0658,3,mission-command/9487828r.txt,22,1
273,17.0878,3,mission-command/9487828r.txt,22,2
274,18.9786,3,mission-command/9487828r.txt,20,1
275,17.7332,3,mission-command/9487828r.txt,20,2
276,19.5154,3,mission-command/9487828r.txt,18,1
277,17.057,3,mission-command/9487828r.txt,18,2
278,19.2485,3,mission-command/9487828r.txt,16,1
279,18.0217,3,mission-command/9487828r.txt,16,2
280,17.3687,3,mission-command/9487828r.txt,16,3
281,19.4616,3,mission-command/9487828r.txt,14,1
282,18.3862,3,mission-command/9487828r.txt,14,2
283,16.3839,3,mission-command/9487828r.txt,14,3
284,19.6183,3,mission-command/9487828r.txt,12,1
285,18.0315,3,mission-command/9487828r.txt,12,2
286,17.2889,3,mission-command/9487828r.txt,12,3
287,17.9044,3,mission-command/9487828r.txt,12,4
288,19.9788,3,mission-command/9487828r.txt,10,1
289,18.0084,3,mission-command/9487828r.txt,10,2
290,18.8526,3,mission-command/9487828r.txt,10,3
291,16.5538,3,mission-command/9487828r.txt,10,4
292,15.7992,3,mission-command/9487828r.txt,10,5
293,13.7735,4,mission-command/9487828r.txt,50,1
302,14.4273,4,mission-command/9487828r.txt,45,1
303,14.5218,4,mission-command/9487828r.txt,40,1
304,14.4669,4,mission-command/9487828r.txt,35,1
305,15.0952,4,mission-command/9487828r.txt,30,1
306,14.8487,4,mission-command/9487828r.txt,28,1
307,14.9626,4,mission-command/9487828r.txt,26,1
308,15.0593,4,mission-command/9487828r.txt,24,1
309,13.2796,4,mission-command/9487828r.txt,24,2
310,15.2386,4,mission-command/9487828r.txt,22,1
311,13.1442,4,mission-command/9487828r.txt,22,2
312,15.1756,4,mission-command/9487828r.txt,20,1
313,13.8504,4,mission-command/9487828r.txt,20,2
314,15.5448,4,mission-command/9487828r.txt,18,1
315,13.2834,4,mission-command/9487828r.txt,18,2
316,15.0871,4,mission-command/9487828r.txt,16,1
317,14.6304,4,mission-command/9487828r.txt,16,2
318,12.8117,4,mission-command/9487828r.txt,16,3
319,15.3008,4,mission-command/9487828r.txt,14,1
320,14.429,4,mission-command/9487828r.txt,14,2
321,13.123,4,mission-command/9487828r.txt,14,3
322,15.3288,4,mission-command/9487828r.txt,12,1
323,14.8967,4,mission-command/9487828r.txt,12,2
324,13.1551,4,mission-command/9487828r.txt,12,3
325,13.4454,4,mission-command/9487828r.txt,12,4
326,15.6445,4,mission-command/9487828r.txt,10,1
327,14.8505,4,mission-command/9487828r.txt,10,2
328,14.9365,4,mission-command/9487828r.txt,10,3
329,12.7077,4,mission-command/9487828r.txt,10,4
330,10.6971,4,mission-command/9487828r.txt,10,5
331,11.9102,5,mission-command/9487828r.txt,50,1
340,12.5807,5,mission-command/9487828r.txt,45,1
341,12.5835,5,mission-command/9487828r.txt,40,1
342,12.5373,5,mission-command/9487828r.txt,35,1
343,12.9467,5,mission-command/9487828r.txt,30,1
344,12.6404,5,mission-command/9487828r.txt,28,1
345,12.8321,5,mission-command/9487828r.txt,26,1
346,12.8628,5,mission-command/9487828r.txt,24,1
347,11.7654,5,mission-command/9487828r.txt,24,2
348,12.9547,5,mission-command/9487828r.txt,22,1
349,11.6653,5,mission-command/9487828r.txt,22,2
350,12.9345,5,mission-command/9487828r.txt,20,1
351,12.2387,5,mission-command/9487828r.txt,20,2
352,13.2654,5,mission-command/9487828r.txt,18,1
353,11.774,5,mission-command/9487828r.txt,18,2
354,12.964,5,mission-command/9487828r.txt,16,1
355,12.7174,5,mission-command/9487828r.txt,16,2
356,11.2927,5,mission-command/9487828r.txt,16,3
357,13.315,5,mission-command/9487828r.txt,14,1
358,11.9691,5,mission-command/9487828r.txt,14,2
359,11.7099,5,mission-command/9487828r.txt,14,3
360,13.7202,5,mission-command/9487828r.txt,12,1
361,12.0126,5,mission-command/9487828r.txt,12,2
362,11.8177,5,mission-command/9487828r.txt,12,3
363,11.7404,5,mission-command/9487828r.txt,12,4
364,14.0346,5,mission-command/9487828r.txt,10,1
365,11.843,5,mission-command/9487828r.txt,10,2
366,12.9785,5,mission-command/9487828r.txt,10,3
367,11.4769,5,mission-command/9487828r.txt,10,4
368,9.2686,5,mission-command/9487828r.txt,10,5
369,13.9474,3,mission-command/9489875.txt,52,1
377,14.0298,3,mission-command/9489875.txt,50,1
378,14.0571,3,mission-command/9489875.txt,45,1
379,13.5388,3,mission-command/9489875.txt,40,1
380,13.7016,3,mission-command/9489875.txt,35,1
381,13.7123,3,mission-command/9489875.txt,30,1
382,13.5997,3,mission-command/9489875.txt,28,1
383,13.8463,3,mission-command/9489875.txt,26,1
384,14.0481,3,mission-command/9489875.txt,26,2
385,13.8438,3,mission-command/9489875.txt,24,1
386,14.1234,3,mission-command/9489875.txt,24,2
387,14.4412,3,mission-command/9489875.txt,22,1
388,13.1011,3,mission-command/9489875.txt,22,2
389,14.804,3,mission-command/9489875.txt,20,1
390,12.1796,3,mission-command/9489875.txt,20,2
391,14.9606,3,mission-command/9489875.txt,18,1
392,12.372,3,mission-command/9489875.txt,18,2
393,15.7882,3,mission-command/9489875.txt,16,1
394,11.8095,3,mission-command/9489875.txt,16,2
395,14.0934,3,mission-command/9489875.txt,16,3
396,16.2368,3,mission-command/9489875.txt,14,1
397,10.511,3,mission-command/9489875.txt,14,2
398,14.4392,3,mission-command/9489875.txt,14,3
399,15.8667,3,mission-command/9489875.txt,12,1
400,11.5607,3,mission-command/9489875.txt,12,2
401,13.5323,3,mission-command/9489875.txt,12,3
402,14.7544,3,mission-command/9489875.txt,12,4
403,14.8468,3,mission-command/9489875.txt,10,1
404,14.7793,3,mission-command/9489875.txt,10,2
405,11.3369,3,mission-command/9489875.txt,10,3
406,13.1333,3,mission-command/9489875.txt,10,4
407,15.9843,3,mission-command/9489875.txt,10,5
408,11.1115,4,mission-command/9489875.txt,52,1
416,11.1021,4,mission-command/9489875.txt,50,1
417,11.1619,4,mission-command/9489875.txt,45,1
418,10.5343,4,mission-command/9489875.txt,40,1
419,10.8374,4,mission-command/9489875.txt,35,1
420,10.8428,4,mission-command/9489875.txt,30,1
421,10.6344,4,mission-command/9489875.txt,28,1
422,10.8562,4,mission-command/9489875.txt,26,1
423,11.364,4,mission-command/9489875.txt,26,2
424,10.5479,4,mission-command/9489875.txt,24,1
425,11.6234,4,mission-command/9489875.txt,24,2
426,10.9834,4,mission-command/9489875.txt,22,1
427,10.8656,4,mission-command/9489875.txt,22,2
428,11.3329,4,mission-command/9489875.txt,20,1
429,9.7286,4,mission-command/9489875.txt,20,2
430,11.2483,4,mission-command/9489875.txt,18,1
431,10.4015,4,mission-command/9489875.txt,18,2
432,11.9647,4,mission-command/9489875.txt,16,1
433,9.9326,4,mission-command/9489875.txt,16,2
434,11.3348,4,mission-command/9489875.txt,16,3
435,12.4012,4,mission-command/9489875.txt,14,1
436,8.7266,4,mission-command/9489875.txt,14,2
437,11.5563,4,mission-command/9489875.txt,14,3
438,12.1333,4,mission-command/9489875.txt,12,1
439,8.8256,4,mission-command/9489875.txt,12,2
440,11.4201,4,mission-command/9489875.txt,12,3
441,11.8479,4,mission-command/9489875.txt,12,4
442,11.2723,4,mission-command/9489875.txt,10,1
443,11.4058,4,mission-command/9489875.txt,10,2
444,9.8346,4,mission-command/9489875.txt,10,3
445,9.6462,4,mission-command/9489875.txt,10,4
446,13.2988,4,mission-command/9489875.txt,10,5
447,9.7595,5,mission-command/9489875.txt,52,1
455,9.7404,5,mission-command/9489875.txt,50,1
456,9.7143,5,mission-command/9489875.txt,45,1
457,9.2787,5,mission-command/9489875.txt,40,1
458,9.6522,5,mission-command/9489875.txt,35,1
459,9.7524,5,mission-command/9489875.txt,30,1
460,9.4357,5,mission-command/9489875.txt,28,1
461,9.6602,5,mission-command/9489875.txt,26,1
462,9.8583,5,mission-command/9489875.txt,26,2
463,9.3494,5,mission-command/9489875.txt,24,1
464,10.1369,5,mission-command/9489875.txt,24,2
465,9.7261,5,mission-command/9489875.txt,22,1
466,9.3486,5,mission-command/9489875.txt,22,2
467,10.0932,5,mission-command/9489875.txt,20,1
468,8.4541,5,mission-command/9489875.txt,20,2
469,10.0418,5,mission-command/9489875.txt,18,1
470,9.3178,5,mission-command/9489875.txt,18,2
471,10.6902,5,mission-command/9489875.txt,16,1
472,8.8769,5,mission-command/9489875.txt,16,2
473,9.6372,5,mission-command/9489875.txt,16,3
474,10.9765,5,mission-command/9489875.txt,14,1
475,7.8344,5,mission-command/9489875.txt,14,2
476,9.8746,5,mission-command/9489875.txt,14,3
477,10.5333,5,mission-command/9489875.txt,12,1
478,8.1419,5,mission-command/9489875.txt,12,2
479,10.364,5,mission-command/9489875.txt,12,3
480,9.9101,5,mission-command/9489875.txt,12,4
481,10.0809,5,mission-command/9489875.txt,10,1
482,10.1206,5,mission-command/9489875.txt,10,2
483,9.0834,5,mission-command/9489875.txt,10,3
484,7.8,5,mission-command/9489875.txt,10,4
485,11.6027,5,mission-command/9489875.txt,10,5
486,14.5141,3,mission-command/9478109p.txt,45,1
496,14.4865,3,mission-command/9478109p.txt,40,1
497,14.568,3,mission-command/9478109p.txt,35,1
498,15.3098,3,mission-command/9478109p.txt,30,1
499,15.1934,3,mission-command/9478109p.txt,28,1
500,15.4512,3,mission-command/9478109p.txt,26,1
501,15.399,3,mission-command/9478109p.txt,24,1
502,15.2532,3,mission-command/9478109p.txt,22,1
503,14.1636,3,mission-command/9478109p.txt,22,2
504,15.5851,3,mission-command/9478109p.txt,20,1
505,13.3175,3,mission-command/9478109p.txt,20,2
506,16.0012,3,mission-command/9478109p.txt,18,1
507,13.1355,3,mission-command/9478109p.txt,18,2
508,16.1354,3,mission-command/9478109p.txt,16,1
509,13.8762,3,mission-command/9478109p.txt,16,2
510,15.7702,3,mission-command/9478109p.txt,14,1
511,14.6159,3,mission-command/9478109p.txt,14,2
512,13.1319,3,mission-command/9478109p.txt,14,3
513,16.6521,3,mission-command/9478109p.txt,12,1
514,14.1667,3,mission-command/9478109p.txt,12,2
515,12.9586,3,mission-command/9478109p.txt,12,3
516,16.9143,3,mission-command/9478109p.txt,10,1
517,14.3846,3,mission-command/9478109p.txt,10,2
518,14.7629,3,mission-command/9478109p.txt,10,3
519,11.8286,3,mission-command/9478109p.txt,10,4
520,10.9812,4,mission-command/9478109p.txt,45,1
530,10.9506,4,mission-command/9478109p.txt,40,1
531,10.8898,4,mission-command/9478109p.txt,35,1
532,11.4537,4,mission-command/9478109p.txt,30,1
533,11.4396,4,mission-command/9478109p.txt,28,1
534,11.4777,4,mission-command/9478109p.txt,26,1
535,11.678,4,mission-command/9478109p.txt,24,1
536,11.3546,4,mission-command/9478109p.txt,22,1
537,10.989,4,mission-command/9478109p.txt,22,2
538,11.5684,4,mission-command/9478109p.txt,20,1
539,10.3199,4,mission-command/9478109p.txt,20,2
540,12.0462,4,mission-command/9478109p.txt,18,1
541,9.9399,4,mission-command/9478109p.txt,18,2
542,11.9624,4,mission-command/9478109p.txt,16,1
543,10.4238,4,mission-command/9478109p.txt,16,2
544,11.7122,4,mission-command/9478109p.txt,14,1
545,11.2061,4,mission-command/9478109p.txt,14,2
546,10.218,4,mission-command/9478109p.txt,14,3
547,12.5142,4,mission-command/9478109p.txt,12,1
548,11.0,4,mission-command/9478109p.txt,12,2
549,9.5851,4,mission-command/9478109p.txt,12,3
550,13.2,4,mission-command/9478109p.txt,10,1
551,9.9402,4,mission-command/9478109p.txt,10,2
552,11.2606,4,mission-command/9478109p.txt,10,3
553,9.3524,4,mission-command/9478109p.txt,10,4
554,9.3326,5,mission-command/9478109p.txt,45,1
564,9.3152,5,mission-command/9478109p.txt,40,1
565,9.2551,5,mission-command/9478109p.txt,35,1
566,9.612,5,mission-command/9478109p.txt,30,1
567,9.6549,5,mission-command/9478109p.txt,28,1
568,9.6234,5,mission-command/9478109p.txt,26,1
569,9.6744,5,mission-command/9478109p.txt,24,1
570,9.7171,5,mission-command/9478109p.txt,22,1
571,9.3224,5,mission-command/9478109p.txt,22,2
572,9.9784,5,mission-command/9478109p.txt,20,1
573,8.6337,5,mission-command/9478109p.txt,20,2
574,10.3383,5,mission-command/9478109p.txt,18,1
575,8.1769,5,mission-command/9478109p.txt,18,2
576,10.2321,5,mission-command/9478109p.txt,16,1
577,8.6381,5,mission-command/9478109p.txt,16,2
578,10.3209,5,mission-command/9478109p.txt,14,1
579,8.9766,5,mission-command/9478109p.txt,14,2
580,8.761,5,mission-command/9478109p.txt,14,3
581,11.1349,5,mission-command/9478109p.txt,12,1
582,8.1667,5,mission-command/9478109p.txt,12,2
583,8.4606,5,mission-command/9478109p.txt,12,3
584,11.6286,5,mission-command/9478109p.txt,10,1
585,8.324,5,mission-command/9478109p.txt,10,2
586,8.8643,5,mission-command/9478109p.txt,10,3
587,8.4,5,mission-command/9478109p.txt,10,4
588,15.8361,3,mission-command/9461712.txt,50,1
597,16.1924,3,mission-command/9461712.txt,45,1
598,15.5981,3,mission-command/9461712.txt,40,1
599,15.8397,3,mission-command/9461712.txt,35,1
600,15.8605,3,mission-command/9461712.txt,30,1
601,15.9029,3,mission-command/9461712.txt,28,1
602,15.9654,3,mission-command/9461712.txt,26,1
603,15.6794,3,mission-command/9461712.txt,24,1
604,16.2121,3,mission-command/9461712.txt,24,2
605,15.9211,3,mission-command/9461712.txt,22,1
606,16.1572,3,mission-command/9461712.txt,22,2
607,16.3755,3,mission-command/9461712.txt,20,1
608,14.8855,3,mission-command/9461712.txt,20,2
609,15.9019,3,mission-command/9461712.txt,18,1
610,15.8074,3,mission-command/9461712.txt,18,2
611,15.1315,3,mission-command/9461712.txt,16,1
612,17.3068,3,mission-command/9461712.txt,16,2
613,15.3598,3,mission-command/9461712.txt,16,3
614,15.8545,3,mission-command/9461712.txt,14,1
615,15.9917,3,mission-command/9461712.txt,14,2
616,15.8929,3,mission-command/9461712.txt,14,3
617,15.2983,3,mission-command/9461712.txt,12,1
618,16.0683,3,mission-command/9461712.txt,12,2
619,15.9412,3,mission-command/9461712.txt,12,3
620,16.6025,3,mission-command/9461712.txt,12,4
621,15.4813,3,mission-command/9461712.txt,10,1
622,17.2564,3,mission-command/9461712.txt,10,2
623,15.0107,3,mission-command/9461712.txt,10,3
624,14.8,3,mission-command/9461712.txt,10,4
625,16.7603,3,mission-command/9461712.txt,10,5
626,11.9727,4,mission-command/9461712.txt,50,1
635,12.2856,4,mission-command/9461712.txt,45,1
636,11.8429,4,mission-command/9461712.txt,40,1
637,11.7817,4,mission-command/9461712.txt,35,1
638,12.0693,4,mission-command/9461712.txt,30,1
639,12.2088,4,mission-command/9461712.txt,28,1
640,12.2721,4,mission-command/9461712.txt,26,1
641,12.1742,4,mission-command/9461712.txt,24,1
642,11.9481,4,mission-command/9461712.txt,24,2
643,12.3832,4,mission-command/9461712.txt,22,1
644,12.045,4,mission-command/9461712.txt,22,2
645,12.8774,4,mission-command/9461712.txt,20,1
646,10.8097,4,mission-command/9461712.txt,20,2
647,12.335,4,mission-command/9461712.txt,18,1
648,11.363,4,mission-command/9461712.txt,18,2
649,11.4951,4,mission-command/9461712.txt,16,1
650,13.0175,4,mission-command/9461712.txt,16,2
651,11.6388,4,mission-command/9461712.txt,16,3
652,12.0871,4,mission-command/9461712.txt,14,1
653,12.3773,4,mission-command/9461712.txt,14,2
654,11.6429,4,mission-command/9461712.txt,14,3
655,11.255,4,mission-command/9461712.txt,12,1
656,13.0519,4,mission-command/9461712.txt,12,2
657,10.9974,4,mission-command/9461712.txt,12,3
658,12.8988,4,mission-command/9461712.txt,12,4
659,11.3661,4,mission-command/9461712.txt,10,1
660,14.2882,4,mission-command/9461712.txt,10,2
661,10.4562,4,mission-command/9461712.txt,10,3
662,11.1636,4,mission-command/9461712.txt,10,4
663,12.4915,4,mission-command/9461712.txt,10,5
664,10.2408,5,mission-command/9461712.txt,50,1
673,10.5293,5,mission-command/9461712.txt,45,1
674,10.1129,5,mission-command/9461712.txt,40,1
675,10.0426,5,mission-command/9461712.txt,35,1
676,10.3111,5,mission-command/9461712.txt,30,1
677,10.4772,5,mission-command/9461712.txt,28,1
678,10.4567,5,mission-command/9461712.txt,26,1
679,10.2498,5,mission-command/9461712.txt,24,1
680,10.4591,5,mission-command/9461712.txt,24,2
681,10.5781,5,mission-command/9461712.txt,22,1
