,complexity,length_of_chunk,std,variance
52,3,40,2.1745308215851225,4.728584294023667
53,3,30,2.2874935526479905,5.232626753406124
54,3,20,2.448902503309523,5.997123470715647
55,3,10,2.8698146333047165,8.235836029529885
56,4,1000,1.1175499999999996,1.248918002499999
57,4,750,0.6959,0.48427680999999995
58,4,500,1.252157914362242,1.5678994425000001
59,4,450,1.2472769988559071,1.5556999118749988
60,4,400,1.3439086626701977,1.8060904935999993
61,4,350,1.2218925880234588,1.493021496666666
62,4,300,1.273960473388049,1.6229752877551016
63,4,250,1.3424900804451962,1.8022796160937498
64,4,200,1.398252043946298,1.9551087784000003
65,4,150,1.3712743600797925,1.8803933706122442
66,4,100,1.395206218000873,1.9466003907483
67,4,75,1.4730140093260886,2.169770271670918
68,4,50,1.5539710837450118,2.4148261291156463
69,4,40,1.5605209157908018,2.4352255286205624
70,4,30,1.6704159264802212,2.7902893674387754
71,4,20,1.79771446025842,3.2317772806222225
72,4,10,2.1544398304732852,4.641610983129758
73,5,1000,0.7606999999999999,0.5786644899999999
74,5,750,0.44819999999999993,0.20088323999999994
75,5,500,0.878032223212793,0.7709405849999998
76,5,450,0.9005477694159265,0.8109862850000007
77,5,400,0.9810585201709425,0.9624758199999995
78,5,350,0.8959718585920484,0.8027655713888896
79,5,300,0.9863714192608656,0.9729285767346942
80,5,250,1.0036166038383383,1.0072462875000001
81,5,200,1.0543323887655165,1.1116167860000001
82,5,150,1.044915055135574,1.0918474724489795
83,5,100,1.0729735684719617,1.1512722786394556
84,5,75,1.1293418264895148,1.275412961058673
85,5,50,1.2037645021531376,1.4490489766439911
86,5,40,1.2074014557471082,1.4578182753402362
87,5,30,1.321458758913877,1.7462532515102045
88,5,20,1.436266884032282,2.0628625621678007
89,5,10,1.7766514886768325,3.156490512217605
90,3,1000,0.0,0.0
91,3,750,0.2295499999999997,0.05269320249999986
92,3,500,0.7508816995150874,0.563823326666666
93,3,450,1.2230354760004127,1.4958157755555563
94,3,400,1.0544601472897033,1.1118862022222227
95,3,350,0.8214808925805881,0.6748308568749997
96,3,300,0.6402942373627925,0.40997671039999994
97,3,250,1.2276357978741992,1.507089652222222
98,3,200,1.0851260235285003,1.1774984869387752
99,3,150,1.4941368545417786,2.2324449401
100,3,100,1.6483972781125575,2.717213586488888
101,3,75,1.8186797201541565,3.3075959245000006
102,3,50,1.9681784275737468,3.8737263227666663
103,3,40,2.119970274238889,4.49427396365651
104,3,30,2.3897361789468143,5.71083900496732
105,3,20,2.5560712141586017,6.533500051850228
106,3,10,3.092561512914902,9.563936711162507
107,4,1000,0.0,0.0
108,4,750,0.7262500000000003,0.5274390625000004
109,4,500,0.4243848122740598,0.18010246888888895
110,4,450,0.8963484292766217,0.803440506666667
111,4,400,0.9701176973268075,0.9411283466666673
112,4,350,0.8629112103078745,0.7446157568750008
113,4,300,0.8766954303519551,0.7685948775999998
114,4,250,1.2493115869905669,1.560779441388889
115,4,200,1.2186261160061542,1.4850496106122446
116,4,150,1.7479643326166585,3.0553793081
117,4,100,1.6483238833028742,2.716971624266667
118,4,75,1.9760292881179673,3.9046917475000003
119,4,50,2.0704721636621923,4.2868549805
120,4,40,2.1321375799562037,4.546010659861497
121,4,30,2.456394339260295,6.033873149950021
122,4,20,2.614695403020878,6.836632050578512
123,4,10,3.167853524962362,10.035295955616462
124,5,1000,0.0,0.0
125,5,750,1.0582500000000001,1.1198930625
126,5,500,0.49999297550621236,0.24999297555555589
127,5,450,0.7558206445094415,0.5712648466666675
128,5,400,1.022115260949892,1.0447196066666657
129,5,350,1.0521592616495854,1.1070391118750005
130,5,300,1.3218154797096304,1.7471961624000003
131,5,250,1.2846978382310585,1.6504485355555552
132,5,200,1.6239362544038933,2.6371689583673468
133,5,150,2.1256988941051835,4.518595788400001
134,5,100,1.9599441192260785,3.8413809504888885
135,5,75,2.3099321646479143,5.335786605275
136,5,50,2.3748686374454953,5.640001045122222
137,5,40,2.4120536676283537,5.818002895519392
138,5,30,2.7017643569939254,7.299530640722799
139,5,20,2.830714572517139,8.01294499106089
140,5,10,3.326486623563504,11.065513256746922
141,3,1000,0.0,0.0
142,3,750,0.0,0.0
143,3,500,0.48185000000000056,0.23217942250000054
144,3,450,0.45864999999999956,0.21035982249999957
145,3,400,0.6911000000000005,0.4776192100000007
146,3,350,1.0339,1.06894921
147,3,300,0.9231271887809755,0.8521638066666668
148,3,250,1.15773256276007,1.3403446868749995
149,3,200,1.3828328584467464,1.9122267143999996
150,3,150,1.2069934208832942,1.4568331180555567
151,3,100,1.755055802674092,3.0802208705000007
152,3,75,1.6304152620561307,2.6582539267455614
153,3,50,2.0310844478935386,4.125304034475
154,3,40,2.190588142087873,4.798676408256
155,3,30,2.252003390376289,5.0715192702663
156,3,20,2.6294674495228114,6.9140990681
157,3,10,3.0577926998905602,9.350096195504001
158,4,1000,0.0,0.0
159,4,750,0.0,0.0
160,4,500,0.6182499999999997,0.38223306249999967
161,4,450,0.1968500000000004,0.03874992250000016
162,4,400,0.33940000000000037,0.11519236000000024
163,4,350,0.6304500000000006,0.3974672025000008
164,4,300,0.772825406472179,0.5972591088888887
165,4,250,1.105989714011844,1.2232132475000006
166,4,200,1.1296877699612407,1.276194457600001
167,4,150,0.99396440859598,0.9879652455555562
168,4,100,1.5554455701180931,2.4194109215999995
169,4,75,1.4714037878781774,2.1650291069822485
170,4,50,1.7804962126539334,3.1701667632750006
171,4,40,1.9214543382927423,3.691986774144
172,4,30,2.0404724151859996,4.1635276771349865
173,4,20,2.4183841260486307,5.8485817811239995
174,4,10,2.8190670226576735,7.947138878236
175,5,1000,0.0,0.0
176,5,750,0.0,0.0
177,5,500,0.4772999999999996,0.22781528999999964
178,5,450,0.15314999999999968,0.0234549224999999
179,5,400,0.12429999999999986,0.015450489999999964
180,5,350,0.41575000000000006,0.17284806250000007
181,5,300,0.4738713350923673,0.22455404222222267
182,5,250,0.8860652642441188,0.7851116525000001
183,5,200,0.8485058524253088,0.7199621816
184,5,150,0.7268809357262181,0.5283558947222226
185,5,100,1.312502248721883,1.7226621528999992
186,5,75,1.2343879410436909,1.5237135889940823
187,5,50,1.607802763859734,2.585029727475
188,5,40,1.7318048976764098,2.9991482036160004
189,5,30,1.813532060513054,3.288898534508723
190,5,20,2.1819441736983096,4.760880377136
191,5,10,2.5496441650551946,6.500685368400001
192,3,1000,0.0,0.0
193,3,750,0.0,0.0
194,3,500,0.017249999999999766,0.0002975624999999919
195,3,450,0.16504999999999992,0.027241502499999973
196,3,400,0.3404999999999996,0.11594024999999972
197,3,350,0.492481995158763,0.24253851555555586
198,3,300,0.8148382429796867,0.6639613622222228
199,3,250,1.1661800019186577,1.3599757968750006
200,3,200,1.5993690923611095,2.557981493599999
201,3,150,1.5463568509927599,2.3912195106122445
202,3,100,1.9917280968043807,3.9669808116
203,3,75,2.8264861637874032,7.9890240340816305
204,3,50,2.4727357965146783,6.11442231936508
205,3,40,2.854803665592598,8.149903969080935
206,3,30,3.27183922693899,10.70493192693673
207,3,20,3.656331004838654,13.368756416944441
208,3,10,4.348799270729653,18.912055097098765
209,4,1000,0.0,0.0
210,4,750,0.0,0.0
211,4,500,0.11405000000000065,0.013007402500000148
212,4,450,0.045499999999999645,0.002070249999999968
213,4,400,0.45030000000000037,0.20277009000000032
214,4,350,0.5311422178245258,0.2821120555555559
215,4,300,0.7345242874737966,0.5395259288888886
216,4,250,1.1739234565656311,1.378096281874999
217,4,200,1.5194793134491824,2.308817383999999
218,4,150,1.5717708401282775,2.4704635738775513
219,4,100,1.9860451464153583,3.944375323600002
220,4,75,2.8173257906412323,7.937324610612244
221,4,50,2.490061236750301,6.200404962766439
222,4,40,2.848759726319339,8.115431978299037
223,4,30,3.2092346864599635,10.299187272777779
224,4,20,3.673426764774155,13.494064196159117
225,4,10,4.26083374301796,18.154704185640437
226,5,1000,0.0,0.0
227,5,750,0.0,0.0
228,5,500,0.11069999999999958,0.012254489999999906
229,5,450,0.0907,0.008226490000000001
230,5,400,0.5284500000000003,0.2792594025000003
231,5,350,0.6643111436334297,0.44130929555555526
232,5,300,0.7101937122284943,0.5043751088888894
233,5,250,1.353107298960433,1.8308993624999985
234,5,200,1.6345156168112926,2.6716413016000002
235,5,150,1.6838303828970855,2.835284758367346
236,5,100,2.081654749376082,4.333286495599999
237,5,75,2.860834110064077,8.18437180530612
238,5,50,2.5772079407454243,6.64200076984127
239,5,40,2.928931746108258,8.578641173360767
240,5,30,3.292281997769861,10.839120752839506
241,5,20,3.709814267737822,13.762721901111112
242,5,10,4.2893790585585565,18.39877270800069
243,3,1000,0.0,0.0
244,3,750,0.0,0.0
245,3,500,0.9649999999999999,0.9312249999999997
246,3,450,1.154166357160006,1.3320999799999986
247,3,400,1.2000679841853403,1.4401631666666663
248,3,350,1.436128131083326,2.062464008888887
249,3,300,1.7273875453629395,2.9838677318750015
250,3,250,2.0385748486626634,4.1557874136000015
251,3,200,1.9317471590937223,3.731647086666667
252,3,150,2.128116541875108,4.528880015802468
253,3,100,2.2854651749517343,5.223351065917162
254,3,75,2.2793897349095684,5.195617563611112
255,3,50,2.451536272523963,6.010030095500685
256,3,40,2.516452827887441,6.332534834982699
257,3,30,2.6557217109331224,7.052857805921551
258,3,20,2.8802203422399772,8.295669219852972
259,3,10,3.368089139276961,11.34402445011542
260,4,1000,0.0,0.0
261,4,750,0.0,0.0
262,4,500,0.8398500000000002,0.7053480225000004
263,4,450,0.9731253396488382,0.9469729266666667
264,4,400,0.904234797433105,0.8176405688888884
265,4,350,0.9554007431439443,0.9127905800000011
266,4,300,1.5150936792406602,2.2955088568750006
267,4,250,1.5569018319727161,2.4239433143999998
268,4,200,1.6563381633558072,2.743456111388889
269,4,150,1.7878578272942407,3.1964356106172827
270,4,100,1.8951136227977494,3.5914556433136102
271,4,75,1.8668957726879793,3.4852998260802477
272,4,50,2.013619471231979,4.054663374924555
273,4,40,2.1931309877617817,4.809823529480969
274,4,30,2.3376929705948193,5.464808424768431
275,4,20,2.4962846379500063,6.231436993665195
276,4,10,2.930097484862152,8.585471270795509
277,5,1000,0.0,0.0
278,5,750,0.0,0.0
279,5,500,0.5059000000000005,0.25593481000000046
280,5,450,0.7016323126981983,0.49228790222222224
281,5,400,0.580174998503804,0.336603028888889
282,5,350,0.6314689699423084,0.39875306
283,5,300,1.1161772605079354,1.2458516768749994
284,5,250,1.2434690345963584,1.5462152399999998
285,5,200,1.2391600803456437,1.5355177047222224
286,5,150,1.448725953687891,2.0988068888888893
287,5,100,1.5519745038853119,2.4086248607100598
288,5,75,1.5521413680623997,2.4091428264506174
289,5,50,1.7323364879361176,3.0009897074348424
290,5,40,1.9213887403647254,3.6917346916003457
291,5,30,2.0982413644035214,4.402616823293951
292,5,20,2.265090535914982,5.13063513589162
293,5,10,2.7375207842448726,7.494020044172663
294,3,1000,0.0,0.0
295,3,750,0.0,0.0
296,3,500,0.9688499999999998,0.9386703224999996
297,3,450,1.2698035832363996,1.61240114
298,3,400,1.3590221509109643,1.8469412066666642
299,3,350,1.582611774532494,2.5046600288888894
300,3,300,1.8576553649695096,3.4508834550000014
301,3,250,2.13365218852558,4.5524716615999985
302,3,200,2.1036291234831923,4.4252554891666644
303,3,150,2.150981634360931,4.626721991358022
304,3,100,2.409839649456925,5.807327136094675
305,3,75,2.4158442865682477,5.836303616944445
306,3,50,2.572162838676706,6.61602166866941
307,3,40,2.7272136829301794,7.437694472361592
308,3,30,2.752824955004763,7.578045232896977
309,3,20,3.114831313493331,9.70217411151859
310,3,10,3.8695534759272685,14.973444103060805
311,4,1000,0.0,0.0
312,4,750,0.0,0.0
313,4,500,0.8437000000000001,0.7118296900000002
314,4,450,1.047320343649556,1.0968799022222238
315,4,400,1.0348789988313714,1.0709745422222217
